|6.6.6
basalt_0_h2o_yak_hp11ver_11092020_4.tab                                                             
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         H2O,wt%       
  1468.687       6393.939       0.000000    
  1481.818       6393.939       0.000000    
  1494.949       6393.939       0.000000    
  1508.081       6393.939       0.000000    
  1521.212       6393.939       0.000000    
  1534.343       6393.939       0.000000    
  1547.475       6393.939       0.000000    
  1560.606       6393.939       0.000000    
  1573.737       6393.939       0.000000    
  1586.869       6393.939       0.000000    
  1600.000       6393.939       0.000000    
  300.0000       7292.929       0.000000    
  313.1313       7292.929       0.000000    
  326.2626       7292.929       0.000000    
  339.3939       7292.929       0.000000    
  352.5253       7292.929       0.000000    
  365.6566       7292.929       0.000000    
  378.7879       7292.929       0.000000    
  391.9192       7292.929       0.000000    
  405.0505       7292.929       0.000000    
  418.1818       7292.929       0.000000    
  431.3131       7292.929       0.000000    
  444.4444       7292.929       0.000000    
  457.5758       7292.929       0.000000    
  470.7071       7292.929       0.000000    
  483.8384       7292.929       0.000000    
  496.9697       7292.929       0.000000    
  510.1010       7292.929       0.000000    
  523.2323       7292.929       0.000000    
  536.3636       7292.929       0.000000    
  549.4949       7292.929       0.000000    
  562.6263       7292.929       0.000000    
  575.7576       7292.929       0.000000    
  588.8889       7292.929       0.000000    
  602.0202       7292.929       0.000000    
  615.1515       7292.929       0.000000    
  628.2828       7292.929       0.000000    
  641.4141       7292.929       0.000000    
  654.5455       7292.929       0.000000    
  667.6768       7292.929       0.000000    
  680.8081       7292.929       0.000000    
  693.9394       7292.929       0.000000    
  707.0707       7292.929       0.000000    
  720.2020       7292.929       0.000000    
  733.3333       7292.929       0.000000    
  746.4646       7292.929       0.000000    
  759.5960       7292.929       0.000000    
  772.7273       7292.929       0.000000    
  785.8586       7292.929       0.000000    
  798.9899       7292.929       0.000000    
  812.1212       7292.929       0.000000    
  825.2525       7292.929       0.000000    
  838.3838       7292.929       0.000000    
  851.5152       7292.929       0.000000    
  864.6465       7292.929       0.000000    
  877.7778       7292.929       0.000000    
  890.9091       7292.929       0.000000    
  904.0404       7292.929       0.000000    
  917.1717       7292.929       0.000000    
  930.3030       7292.929       0.000000    
  943.4343       7292.929       0.000000    
  956.5657       7292.929       0.000000    
  969.6970       7292.929       0.000000    
  982.8283       7292.929       0.000000    
  995.9596       7292.929       0.000000    
  1009.091       7292.929       0.000000    
  1022.222       7292.929       0.000000    
  1035.354       7292.929       0.000000    
  1048.485       7292.929       0.000000    
  1061.616       7292.929       0.000000    
  1074.747       7292.929       0.000000    
  1087.879       7292.929       0.000000    
  1101.010       7292.929       0.000000    
  1114.141       7292.929       0.000000    
  1127.273       7292.929       0.000000    
  1140.404       7292.929       0.000000    
  1153.535       7292.929       0.000000    
  1166.667       7292.929       0.000000    
  1179.798       7292.929       0.000000    
  1192.929       7292.929       0.000000    
  1206.061       7292.929       0.000000    
  1219.192       7292.929       0.000000    
  1232.323       7292.929       0.000000    
  1245.455       7292.929       0.000000    
  1258.586       7292.929       0.000000    
  1271.717       7292.929       0.000000    
  1284.848       7292.929       0.000000    
  1297.980       7292.929       0.000000    
  1311.111       7292.929       0.000000    
  1324.242       7292.929       0.000000    
