|6.6.6
basalt_0_h2o_allmorb_11092020_3.tab                                                                 
           2
T(K)    
   273.14999999999998     
   16.160101010101009     
         100
P(bar)  
   1.0000000000000000     
   1010.0909090909091     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  467.0712       7071.636       3345.217    
  483.2313       7071.636       3342.965    
  499.3914       7071.636       3351.104    
  515.5515       7071.636       3348.951    
  531.7116       7071.636       3343.607    
  547.8717       7071.636       3340.033    
  564.0318       7071.636       3339.463    
  580.1919       7071.636       3339.323    
  596.3520       7071.636       3338.311    
  612.5121       7071.636       3334.922    
  628.6722       7071.636       3327.239    
  644.8323       7071.636       3330.499    
  660.9924       7071.636       3323.080    
  677.1525       7071.636       3321.450    
  693.3126       7071.636       3315.054    
  709.4727       7071.636       3313.696    
  725.6328       7071.636       3309.775    
  741.7929       7071.636       3295.828    
  757.9530       7071.636       3286.748    
  774.1131       7071.636       3288.414    
  790.2732       7071.636       3201.331    
  806.4333       7071.636       3208.380    
  822.5934       7071.636       3197.805    
  838.7535       7071.636       3233.324    
  854.9136       7071.636       3211.566    
  871.0737       7071.636       3209.978    
  887.2338       7071.636       3142.946    
  903.3939       7071.636       3156.228    
  919.5540       7071.636       3151.371    
  935.7141       7071.636       3122.478    
  951.8742       7071.636       3117.632    
  968.0343       7071.636       3121.713    
  984.1944       7071.636       3106.625    
  1000.355       7071.636       3102.773    
  1016.515       7071.636       3083.120    
  1032.675       7071.636       3112.594    
  1048.835       7071.636       3110.165    
  1064.995       7071.636       3107.987    
  1081.155       7071.636       3108.096    
  1097.315       7071.636       3105.971    
  1113.475       7071.636       3103.351    
  1129.635       7071.636       3102.696    
  1145.795       7071.636       3101.273    
  1161.956       7071.636       3097.574    
  1178.116       7071.636       3097.547    
  1194.276       7071.636       3094.122    
  1210.436       7071.636       3093.424    
  1226.596       7071.636       3091.081    
  1242.756       7071.636       3089.178    
  1258.916       7071.636       3088.410    
  1275.076       7071.636       3085.996    
  1291.236       7071.636       3085.199    
  1307.396       7071.636       3084.739    
  1323.557       7071.636       3081.696    
  1339.717       7071.636       3080.129    
  1355.877       7071.636       3079.029    
  1372.037       7071.636       3077.452    
  1388.197       7071.636       3075.922    
  1404.357       7071.636       3074.037    
  1420.517       7071.636       3072.707    
  1436.677       7071.636       3071.005    
  1452.837       7071.636       3068.845    
  1468.997       7071.636       3067.850    
  1485.158       7071.636       3066.316    
  1501.318       7071.636       3064.651    
  1517.478       7071.636       3062.556    
  1533.638       7071.636       3060.798    
  1549.798       7071.636       3059.267    
  1565.958       7071.636       3057.401    
  1582.118       7071.636       3054.952    
  1598.278       7071.636       3052.861    
  1614.438       7071.636       3051.158    
  1630.598       7071.636       3048.856    
  1646.759       7071.636       3046.133    
  1662.919       7071.636       3044.603    
  1679.079       7071.636       3038.016    
  1695.239       7071.636       3032.875    
  1711.399       7071.636       3031.005    
  1727.559       7071.636       3031.611    
  1743.719       7071.636       3037.075    
  1759.879       7071.636       3022.821    
  1776.039       7071.636       3018.555    
