|6.6.6
basalt_0_h2o_yak_hp11ver_11092020_3.tab                                                             
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  575.7576       4595.960       3258.739    
  588.8889       4595.960       3256.566    
  602.0202       4595.960       3254.895    
  615.1515       4595.960       3254.754    
  628.2828       4595.960       3257.688    
  641.4141       4595.960       3252.164    
  654.5455       4595.960       3253.759    
  667.6768       4595.960       3246.682    
  680.8081       4595.960       3251.189    
  693.9394       4595.960       3246.363    
  707.0707       4595.960       3251.288    
  720.2020       4595.960       3231.850    
  733.3333       4595.960       3132.360    
  746.4646       4595.960       3093.967    
  759.5960       4595.960       3098.685    
  772.7273       4595.960       3098.271    
  785.8586       4595.960       3097.098    
  798.9899       4595.960       3096.557    
  812.1212       4595.960       3095.974    
  825.2525       4595.960       3089.908    
  838.3838       4595.960       3089.083    
  851.5152       4595.960       3088.169    
  864.6465       4595.960       3087.456    
  877.7778       4595.960       3088.550    
  890.9091       4595.960       3087.529    
  904.0404       4595.960       3077.859    
  917.1717       4595.960       3070.687    
  930.3030       4595.960       3067.213    
  943.4343       4595.960       3045.356    
  956.5657       4595.960       3056.222    
  969.6970       4595.960       3048.788    
  982.8283       4595.960       3043.501    
  995.9596       4595.960       3040.538    
  1009.091       4595.960       3034.667    
  1022.222       4595.960       3028.579    
  1035.354       4595.960       3028.467    
  1048.485       4595.960       3026.755    
  1061.616       4595.960       3025.470    
  1074.747       4595.960       3024.153    
  1087.879       4595.960       3022.527    
  1101.010       4595.960       3021.842    
  1114.141       4595.960       3020.345    
  1127.273       4595.960       3018.332    
  1140.404       4595.960       3019.858    
  1153.535       4595.960       3015.461    
  1166.667       4595.960       3014.190    
  1179.798       4595.960       3012.135    
  1192.929       4595.960       3011.118    
  1206.061       4595.960       3009.950    
  1219.192       4595.960       3008.938    
  1232.323       4595.960       3008.224    
  1245.455       4595.960       3009.259    
  1258.586       4595.960       3005.552    
  1271.717       4595.960       3004.059    
  1284.848       4595.960       3002.648    
  1297.980       4595.960       3004.496    
  1311.111       4595.960       3002.372    
  1324.242       4595.960       2999.863    
  1337.374       4595.960       2997.727    
  1350.505       4595.960       2996.403    
  1363.636       4595.960       2995.164    
  1376.768       4595.960       2993.728    
  1389.899       4595.960       2993.675    
  1403.030       4595.960       2992.360    
  1416.162       4595.960       2994.285    
  1429.293       4595.960       2989.165    
  1442.424       4595.960       2987.654    
  1455.556       4595.960       2987.181    
  1468.687       4595.960       2986.541    
  1481.818       4595.960       2985.683    
  1494.949       4595.960       2983.001    
  1508.081       4595.960       2981.613    
  1521.212       4595.960       2986.752    
  1534.343       4595.960       2985.096    
  1547.475       4595.960       2977.334    
  1560.606       4595.960       2977.894    
  1573.737       4595.960       2975.996    
  1586.869       4595.960       2975.014    
  1600.000       4595.960       2973.907    
  300.0000       5494.949       3493.992    
  313.1313       5494.949       3493.807    
  326.2626       5494.949       3404.492    
  339.3939       5494.949       3413.789    
  352.5253       5494.949       3371.033    
  365.6566       5494.949       3380.097    
  378.7879       5494.949       3379.266    
  391.9192       5494.949       3378.091    
  405.0505       5494.949       3377.093    
  418.1818       5494.949       3375.895    
  431.3131       5494.949       3372.791    
  444.4444       5494.949       3371.573    
  457.5758       5494.949       3367.641    
  470.7071       5494.949       3362.084    
  483.8384       5494.949       3333.829    
  496.9697       5494.949       3353.859    
  510.1010       5494.949       3324.042    
  523.2323       5494.949       3314.833    
  536.3636       5494.949       3368.836    
  549.4949       5494.949       3360.769    
  562.6263       5494.949       3359.496    
  575.7576       5494.949       3318.244    
  588.8889       5494.949       3325.075    
  602.0202       5494.949       3282.143    
  615.1515       5494.949       3281.950    
  628.2828       5494.949       3279.728    
  641.4141       5494.949       3279.228    
  654.5455       5494.949       3275.612    
  667.6768       5494.949       3278.828    
  680.8081       5494.949       3282.603    
  693.9394       5494.949       3270.032    
  707.0707       5494.949       3273.921    
  720.2020       5494.949       3265.763    
  733.3333       5494.949       3250.668    
  746.4646       5494.949       3242.791    
  759.5960       5494.949       3228.593    
  772.7273       5494.949       3220.791    
  785.8586       5494.949       3207.473    
  798.9899       5494.949       3128.089    
  812.1212       5494.949       3111.323    
  825.2525       5494.949       3143.747    
  838.3838       5494.949       3102.691    
  851.5152       5494.949       3102.785    
  864.6465       5494.949       3099.065    
  877.7778       5494.949       3097.479    
  890.9091       5494.949       3095.901    
  904.0404       5494.949       3094.360    
  917.1717       5494.949       3094.091    
  930.3030       5494.949       3092.762    
  943.4343       5494.949       3091.343    
  956.5657       5494.949       3089.865    
  969.6970       5494.949       3087.775    
  982.8283       5494.949       3086.735    
  995.9596       5494.949       3084.436    
  1009.091       5494.949       3083.579    
  1022.222       5494.949       3082.184    
  1035.354       5494.949       3081.129    
  1048.485       5494.949       3078.890    
  1061.616       5494.949       3078.401    
  1074.747       5494.949       3076.140    
  1087.879       5494.949       3072.493    
  1101.010       5494.949       3064.852    
  1114.141       5494.949       3059.721    
  1127.273       5494.949       3054.862    
  1140.404       5494.949       3050.814    
  1153.535       5494.949       3044.697    
  1166.667       5494.949       3039.184    
  1179.798       5494.949       3035.122    
  1192.929       5494.949       3034.145    
  1206.061       5494.949       3029.565    
  1219.192       5494.949       3025.833    
  1232.323       5494.949       3025.031    
  1245.455       5494.949       3023.334    
  1258.586       5494.949       3022.724    
  1271.717       5494.949       3020.492    
  1284.848       5494.949       3019.596    
  1297.980       5494.949       3018.695    
  1311.111       5494.949       3017.761    
  1324.242       5494.949       3017.484    
  1337.374       5494.949       3014.420    
  1350.505       5494.949       3012.917    
  1363.636       5494.949       3012.287    
  1376.768       5494.949       3010.208    
  1389.899       5494.949       3011.750    
  1403.030       5494.949       3009.036    
  1416.162       5494.949       3009.547    
  1429.293       5494.949       3006.076    
  1442.424       5494.949       3004.752    
  1455.556       5494.949       3005.461    
  1468.687       5494.949       3002.066    
  1481.818       5494.949       3001.175    
  1494.949       5494.949       2999.083    
  1508.081       5494.949       2997.659    
  1521.212       5494.949       2999.147    
  1534.343       5494.949       2997.996    
  1547.475       5494.949       2994.123    
  1560.606       5494.949       2992.981    
  1573.737       5494.949       2991.672    
  1586.869       5494.949       2990.543    
  1600.000       5494.949       2989.282    
  300.0000       6393.939       3497.438    
  313.1313       6393.939       3496.331    
  326.2626       6393.939       3496.358    
  339.3939       6393.939       3495.217    
  352.5253       6393.939       3495.213    
  365.6566       6393.939       3494.995    
  378.7879       6393.939       3444.311    
  391.9192       6393.939       3412.654    
  405.0505       6393.939       3419.708    
  418.1818       6393.939       3419.105    
  431.3131       6393.939       3401.807    
  444.4444       6393.939       3399.800    
  457.5758       6393.939       3412.367    
  470.7071       6393.939       3409.643    
  483.8384       6393.939       3406.939    
  496.9697       6393.939       3403.460    
  510.1010       6393.939       3399.951    
  523.2323       6393.939       3394.495    
  536.3636       6393.939       3379.364    
  549.4949       6393.939       3373.506    
  562.6263       6393.939       3368.962    
  575.7576       6393.939       3363.131    
  588.8889       6393.939       3355.321    
  602.0202       6393.939       3346.842    
  615.1515       6393.939       3343.496    
  628.2828       6393.939       3330.102    
  641.4141       6393.939       3323.506    
  654.5455       6393.939       3316.474    
  667.6768       6393.939       3310.471    
  680.8081       6393.939       3304.497    
  693.9394       6393.939       3301.985    
  707.0707       6393.939       3299.469    
  720.2020       6393.939       3288.913    
  733.3333       6393.939       3294.647    
  746.4646       6393.939       3270.750    
  759.5960       6393.939       3267.429    
  772.7273       6393.939       3259.333    
  785.8586       6393.939       3258.272    
  798.9899       6393.939       3258.716    
  812.1212       6393.939       3243.564    
  825.2525       6393.939       3229.429    
  838.3838       6393.939       3213.021    
  851.5152       6393.939       3179.593    
  864.6465       6393.939       3163.663    
  877.7778       6393.939       3160.875    
  890.9091       6393.939       3158.033    
  904.0404       6393.939       3155.627    
  917.1717       6393.939       3143.033    
  930.3030       6393.939       3136.909    
  943.4343       6393.939       3130.964    
  956.5657       6393.939       3124.021    
  969.6970       6393.939       3109.843    
  982.8283       6393.939       3107.139    
  995.9596       6393.939       3097.519    
  1009.091       6393.939       3096.161    
  1022.222       6393.939       3095.772    
  1035.354       6393.939       3093.953    
  1048.485       6393.939       3091.156    
  1061.616       6393.939       3087.988    
  1074.747       6393.939       3085.735    
  1087.879       6393.939       3083.731    
  1101.010       6393.939       3081.153    
  1114.141       6393.939       3080.961    
  1127.273       6393.939       3079.158    
  1140.404       6393.939       3077.190    
  1153.535       6393.939       3075.421    
  1166.667       6393.939       3073.673    
  1179.798       6393.939       3072.174    
  1192.929       6393.939       3070.489    
  1206.061       6393.939       3068.862    
  1219.192       6393.939       3067.552    
  1232.323       6393.939       3064.989    
  1245.455       6393.939       3064.124    
  1258.586       6393.939       3062.759    
  1271.717       6393.939       3061.493    
  1284.848       6393.939       3060.175    
  1297.980       6393.939       3058.891    
  1311.111       6393.939       3057.483    
  1324.242       6393.939       3054.184    
  1337.374       6393.939       3040.362    
  1350.505       6393.939       3041.024    
  1363.636       6393.939       3033.783    
  1376.768       6393.939       3027.617    
  1389.899       6393.939       3027.427    
  1403.030       6393.939       3026.095    
  1416.162       6393.939       3024.437    
  1429.293       6393.939       3023.280    
  1442.424       6393.939       3021.622    
  1455.556       6393.939       3020.248    
  1468.687       6393.939       3019.333    
  1481.818       6393.939       3018.756    
  1494.949       6393.939       3016.312    
  1508.081       6393.939       3024.562    
  1521.212       6393.939       3023.208    
  1534.343       6393.939       3012.484    
  1547.475       6393.939       3011.486    
  1560.606       6393.939       3009.281    
  1573.737       6393.939       3007.013    
  1586.869       6393.939       3006.772    
  1600.000       6393.939       3005.798    
  300.0000       7292.929       3499.635    
  313.1313       7292.929       3499.655    
  326.2626       7292.929       3498.534    
  339.3939       7292.929       3498.681    
  352.5253       7292.929       3498.838    
  365.6566       7292.929       3497.674    
  378.7879       7292.929       3500.101    
  391.9192       7292.929       3503.496    
  405.0505       7292.929       3503.226    
  418.1818       7292.929       3502.647    
  431.3131       7292.929       3457.453    
  444.4444       7292.929       3440.660    
  457.5758       7292.929       3433.314    
  470.7071       7292.929       3429.814    
  483.8384       7292.929       3426.275    
  496.9697       7292.929       3421.956    
  510.1010       7292.929       3419.800    
  523.2323       7292.929       3411.571    
  536.3636       7292.929       3410.267    
  549.4949       7292.929       3401.015    
  562.6263       7292.929       3399.743    
  575.7576       7292.929       3389.567    
  588.8889       7292.929       3378.513    
  602.0202       7292.929       3377.231    
  615.1515       7292.929       3365.408    
  628.2828       7292.929       3351.755    
  641.4141       7292.929       3342.929    
  654.5455       7292.929       3331.951    
  667.6768       7292.929       3320.760    
  680.8081       7292.929       3328.274    
  693.9394       7292.929       3315.250    
  707.0707       7292.929       3308.726    
  720.2020       7292.929       3303.250    
  733.3333       7292.929       3302.658    
  746.4646       7292.929       3293.489    
  759.5960       7292.929       3295.104    
  772.7273       7292.929       3299.923    
  785.8586       7292.929       3297.509    
  798.9899       7292.929       3289.994    
  812.1212       7292.929       3280.273    
  825.2525       7292.929       3274.615    
  838.3838       7292.929       3265.267    
  851.5152       7292.929       3245.547    
  864.6465       7292.929       3228.168    
  877.7778       7292.929       3219.394    
  890.9091       7292.929       3195.762    
  904.0404       7292.929       3166.524    
  917.1717       7292.929       3164.807    
  930.3030       7292.929       3162.350    
  943.4343       7292.929       3158.702    
  956.5657       7292.929       3157.151    
  969.6970       7292.929       3154.032    
  982.8283       7292.929       3152.202    
  995.9596       7292.929       3148.868    
  1009.091       7292.929       3146.467    
  1022.222       7292.929       3141.269    
  1035.354       7292.929       3132.797    
  1048.485       7292.929       3131.744    
  1061.616       7292.929       3128.449    
  1074.747       7292.929       3124.857    
  1087.879       7292.929       3119.801    
  1101.010       7292.929       3118.121    
  1114.141       7292.929       3110.892    
  1127.273       7292.929       3096.030    
  1140.404       7292.929       3093.831    
  1153.535       7292.929       3099.357    
  1166.667       7292.929       3097.026    
  1179.798       7292.929       3099.756    
  1192.929       7292.929       3092.098    
  1206.061       7292.929       3089.142    
  1219.192       7292.929       3086.905    
  1232.323       7292.929       3084.617    
  1245.455       7292.929       3085.100    
  1258.586       7292.929       3082.709    
  1271.717       7292.929       3074.022    
  1284.848       7292.929       3077.967    
  1297.980       7292.929       3076.934    
  1311.111       7292.929       3075.977    
  1324.242       7292.929       3073.116    
  1337.374       7292.929       3071.074    
  1350.505       7292.929       3070.361    
  1363.636       7292.929       3068.036    
  1376.768       7292.929       3065.567    
  1389.899       7292.929       3064.183    
  1403.030       7292.929       3062.794    
  1416.162       7292.929       3062.039    
  1429.293       7292.929       3059.703    
  1442.424       7292.929       3057.835    
  1455.556       7292.929       3056.872    
  1468.687       7292.929       3051.113    
  1481.818       7292.929       3044.257    
  1494.949       7292.929       3043.724    
  1508.081       7292.929       3030.928    
