|6.6.6
basalt_sat_yak_hp11ver_10302020_3.tab                                                               
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         H2O,wt%       
  1061.616       12686.87      0.1037892    
  1074.747       12686.87      0.7333968E-01
  1087.879       12686.87      0.1663577E-01
  1101.010       12686.87      0.6885718E-02
  1114.141       12686.87      0.5772439E-02
  1127.273       12686.87      0.6058851E-02
  1140.404       12686.87      0.4952757E-02
  1153.535       12686.87      0.6194830E-02
  1166.667       12686.87      0.5866728E-02
  1179.798       12686.87      0.5210145E-02
  1192.929       12686.87      0.4901302E-02
  1206.061       12686.87      0.5110964E-02
  1219.192       12686.87      0.5271949E-02
  1232.323       12686.87      0.4820232E-02
  1245.455       12686.87      0.5823856E-02
  1258.586       12686.87      0.5391971E-02
  1271.717       12686.87       0.000000    
  1284.848       12686.87       0.000000    
  1297.980       12686.87       0.000000    
  1311.111       12686.87       0.000000    
  1324.242       12686.87       0.000000    
  1337.374       12686.87       0.000000    
  1350.505       12686.87       0.000000    
  1363.636       12686.87       0.000000    
  1376.768       12686.87       0.000000    
  1389.899       12686.87       0.000000    
  1403.030       12686.87       0.000000    
  1416.162       12686.87       0.000000    
  1429.293       12686.87       0.000000    
  1442.424       12686.87       0.000000    
  1455.556       12686.87       0.000000    
  1468.687       12686.87       0.000000    
  1481.818       12686.87       0.000000    
  1494.949       12686.87       0.000000    
  1508.081       12686.87       0.000000    
  1521.212       12686.87       0.000000    
  1534.343       12686.87       0.000000    
  1547.475       12686.87       0.000000    
  1560.606       12686.87       0.000000    
  1573.737       12686.87       0.000000    
  1586.869       12686.87       0.000000    
  1600.000       12686.87       0.000000    
  300.0000       13585.86       7.064556    
  313.1313       13585.86       7.062134    
  326.2626       13585.86       6.076253    
  339.3939       13585.86       6.076253    
  352.5253       13585.86       6.038312    
  365.6566       13585.86       5.973075    
  378.7879       13585.86       5.939892    
  391.9192       13585.86       5.939892    
  405.0505       13585.86       5.916808    
  418.1818       13585.86       5.916808    
  431.3131       13585.86       5.894681    
  444.4444       13585.86       5.894681    
  457.5758       13585.86       5.871068    
  470.7071       13585.86       5.846428    
  483.8384       13585.86       5.827403    
  496.9697       13585.86       5.725080    
  510.1010       13585.86       5.671621    
  523.2323       13585.86       5.642384    
  536.3636       13585.86       5.528055    
  549.4949       13585.86       5.434744    
  562.6263       13585.86       5.403056    
  575.7576       13585.86       5.369135    
  588.8889       13585.86       5.350613    
  602.0202       13585.86       5.295803    
  615.1515       13585.86       5.316656    
  628.2828       13585.86       5.240778    
  641.4141       13585.86       5.250282    
  654.5455       13585.86       5.218404    
  667.6768       13585.86       5.126628    
  680.8081       13585.86       5.075050    
  693.9394       13585.86       4.285490    
  707.0707       13585.86       3.870394    
  720.2020       13585.86       3.534531    
  733.3333       13585.86       3.519270    
  746.4646       13585.86       3.332145    
  759.5960       13585.86       3.284976    
  772.7273       13585.86       3.281631    
  785.8586       13585.86       3.259537    
  798.9899       13585.86       3.231044    
  812.1212       13585.86       3.231044    
  825.2525       13585.86       3.196085    
  838.3838       13585.86       3.196085    
  851.5152       13585.86       3.129179    
  864.6465       13585.86       3.029202    
  877.7778       13585.86       2.920673    
  890.9091       13585.86       2.770318    
  904.0404       13585.86       2.415300    
  917.1717       13585.86       2.184781    
  930.3030       13585.86       1.511411    
  943.4343       13585.86      0.9700516    
  956.5657       13585.86      0.7302211    
  969.6970       13585.86      0.3141925    
  982.8283       13585.86      0.2963233    
  995.9596       13585.86      0.2691128    
  1009.091       13585.86      0.2508593    
  1022.222       13585.86      0.2328238    
  1035.354       13585.86      0.2005723    
  1048.485       13585.86      0.1594268    
  1061.616       13585.86      0.1610142    
  1074.747       13585.86      0.1309162    
  1087.879       13585.86      0.8140140E-01
  1101.010       13585.86      0.1553094E-01
  1114.141       13585.86      0.8324807E-03
  1127.273       13585.86      0.9035267E-03
  1140.404       13585.86      0.8838735E-03
  1153.535       13585.86      0.8558613E-03
  1166.667       13585.86      0.8899063E-03
  1179.798       13585.86      0.9255699E-03
  1192.929       13585.86      0.9236002E-03
  1206.061       13585.86      0.1028286E-02
  1219.192       13585.86      0.1087400E-02
  1232.323       13585.86      0.1120608E-02
  1245.455       13585.86      0.1313610E-02
  1258.586       13585.86      0.1405628E-02
  1271.717       13585.86      0.1428695E-02
  1284.848       13585.86       0.000000    
  1297.980       13585.86       0.000000    
  1311.111       13585.86       0.000000    
  1324.242       13585.86       0.000000    
  1337.374       13585.86       0.000000    
  1350.505       13585.86       0.000000    
  1363.636       13585.86       0.000000    
  1376.768       13585.86       0.000000    
  1389.899       13585.86       0.000000    
  1403.030       13585.86       0.000000    
  1416.162       13585.86       0.000000    
  1429.293       13585.86       0.000000    
  1442.424       13585.86       0.000000    
  1455.556       13585.86       0.000000    
  1468.687       13585.86       0.000000    
  1481.818       13585.86       0.000000    
  1494.949       13585.86       0.000000    
  1508.081       13585.86       0.000000    
  1521.212       13585.86       0.000000    
  1534.343       13585.86       0.000000    
  1547.475       13585.86       0.000000    
  1560.606       13585.86       0.000000    
  1573.737       13585.86       0.000000    
  1586.869       13585.86       0.000000    
  1600.000       13585.86       0.000000    
  300.0000       14484.85       7.067671    
  313.1313       14484.85       6.869846    
  326.2626       14484.85       6.093122    
  339.3939       14484.85       6.076253    
  352.5253       14484.85       6.018622    
  365.6566       14484.85       5.950833    
  378.7879       14484.85       5.917888    
  391.9192       14484.85       5.917888    
  405.0505       14484.85       5.895870    
  418.1818       14484.85       5.895870    
  431.3131       14484.85       5.874872    
  444.4444       14484.85       5.874872    
  457.5758       14484.85       5.853733    
  470.7071       14484.85       5.831758    
  483.8384       14484.85       5.827403    
  496.9697       14484.85       5.706728    
  510.1010       14484.85       5.656543    
  523.2323       14484.85       5.644581    
  536.3636       14484.85       5.553174    
  549.4949       14484.85       5.429670    
  562.6263       14484.85       5.419433    
  575.7576       14484.85       5.399759    
  588.8889       14484.85       5.363439    
  602.0202       14484.85       5.341507    
  615.1515       14484.85       5.318395    
  628.2828       14484.85       5.288864    
  641.4141       14484.85       5.257205    
  654.5455       14484.85       5.236413    
  667.6768       14484.85       5.174414    
  680.8081       14484.85       5.109986    
  693.9394       14484.85       5.018900    
  707.0707       14484.85       4.573653    
  720.2020       14484.85       3.895783    
  733.3333       14484.85       3.492208    
  746.4646       14484.85       3.300502    
  759.5960       14484.85       3.275286    
  772.7273       14484.85       3.263785    
  785.8586       14484.85       3.237566    
  798.9899       14484.85       3.208707    
  812.1212       14484.85       3.208707    
  825.2525       14484.85       3.146124    
  838.3838       14484.85       3.146124    
  851.5152       14484.85       3.055536    
  864.6465       14484.85       2.874176    
  877.7778       14484.85       2.874176    
  890.9091       14484.85       2.549934    
  904.0404       14484.85       2.176597    
  917.1717       14484.85       2.077752    
  930.3030       14484.85       1.339324    
  943.4343       14484.85      0.9700516    
  956.5657       14484.85      0.5637163    
  969.6970       14484.85      0.3363958    
  982.8283       14484.85      0.3191343    
  995.9596       14484.85      0.2960309    
  1009.091       14484.85      0.2715585    
  1022.222       14484.85      0.2529732    
  1035.354       14484.85      0.2303016    
  1048.485       14484.85      0.2168992    
  1061.616       14484.85      0.1773911    
  1074.747       14484.85      0.1495279    
  1087.879       14484.85      0.1246590    
  1101.010       14484.85      0.6867694E-01
  1114.141       14484.85      0.1503035E-01
  1127.273       14484.85       0.000000    
  1140.404       14484.85       0.000000    
  1153.535       14484.85       0.000000    
  1166.667       14484.85       0.000000    
  1179.798       14484.85       0.000000    
  1192.929       14484.85       0.000000    
  1206.061       14484.85       0.000000    
  1219.192       14484.85       0.000000    
  1232.323       14484.85       0.000000    
  1245.455       14484.85       0.000000    
  1258.586       14484.85       0.000000    
  1271.717       14484.85       0.000000    
  1284.848       14484.85       0.000000    
  1297.980       14484.85       0.000000    
  1311.111       14484.85       0.000000    
  1324.242       14484.85       0.000000    
  1337.374       14484.85       0.000000    
  1350.505       14484.85       0.000000    
  1363.636       14484.85       0.000000    
  1376.768       14484.85       0.000000    
  1389.899       14484.85       0.000000    
  1403.030       14484.85       0.000000    
  1416.162       14484.85       0.000000    
  1429.293       14484.85       0.000000    
  1442.424       14484.85       0.000000    
  1455.556       14484.85       0.000000    
  1468.687       14484.85       0.000000    
  1481.818       14484.85       0.000000    
  1494.949       14484.85       0.000000    
  1508.081       14484.85       0.000000    
  1521.212       14484.85       0.000000    
  1534.343       14484.85       0.000000    
  1547.475       14484.85       0.000000    
  1560.606       14484.85       0.000000    
  1573.737       14484.85       0.000000    
  1586.869       14484.85       0.000000    
  1600.000       14484.85       0.000000    
  300.0000       15383.84       7.067671    
  313.1313       15383.84       6.869846    
  326.2626       15383.84       6.084926    
  339.3939       15383.84       6.058674    
  352.5253       15383.84       6.018622    
  365.6566       15383.84       5.950833    
  378.7879       15383.84       5.917888    
  391.9192       15383.84       5.917888    
  405.0505       15383.84       5.895870    
  418.1818       15383.84       5.895870    
  431.3131       15383.84       5.874872    
  444.4444       15383.84       5.874872    
  457.5758       15383.84       5.853733    
  470.7071       15383.84       5.831758    
  483.8384       15383.84       5.812791    
  496.9697       15383.84       5.697773    
  510.1010       15383.84       5.655265    
  523.2323       15383.84       5.627381    
  536.3636       15383.84       5.577164    
  549.4949       15383.84       5.454564    
  562.6263       15383.84       5.429685    
  575.7576       15383.84       5.405757    
  588.8889       15383.84       5.384327    
  602.0202       15383.84       5.342652    
  615.1515       15383.84       5.342048    
  628.2828       15383.84       5.285249    
  641.4141       15383.84       5.288979    
  654.5455       15383.84       5.251338    
  667.6768       15383.84       5.243521    
  680.8081       15383.84       5.116439    
  693.9394       15383.84       5.008064    
  707.0707       15383.84       4.915619    
  720.2020       15383.84       4.813554    
  733.3333       15383.84       3.631033    
  746.4646       15383.84       3.313104    
  759.5960       15383.84       3.273420    
  772.7273       15383.84       3.241300    
  785.8586       15383.84       3.237566    
  798.9899       15383.84       3.208707    
  812.1212       15383.84       3.208707    
  825.2525       15383.84       3.146124    
  838.3838       15383.84       3.146124    
  851.5152       15383.84       3.055536    
  864.6465       15383.84       2.874176    
  877.7778       15383.84       2.874176    
  890.9091       15383.84       2.549934    
  904.0404       15383.84       2.176597    
  917.1717       15383.84       1.908803    
  930.3030       15383.84       1.313054    
  943.4343       15383.84      0.9789536    
  956.5657       15383.84      0.4575859    
  969.6970       15383.84      0.4052727    
  982.8283       15383.84      0.3293660    
  995.9596       15383.84      0.3140811    
  1009.091       15383.84      0.2873808    
  1022.222       15383.84      0.2731957    
  1035.354       15383.84      0.2446534    
  1048.485       15383.84      0.2370392    
  1061.616       15383.84      0.2120409    
  1074.747       15383.84      0.1795089    
  1087.879       15383.84      0.1665005    
  1101.010       15383.84      0.1309278    
  1114.141       15383.84      0.7923035E-01
  1127.273       15383.84      0.1448477E-01
  1140.404       15383.84       0.000000    
  1153.535       15383.84       0.000000    
  1166.667       15383.84       0.000000    
  1179.798       15383.84       0.000000    
  1192.929       15383.84       0.000000    
  1206.061       15383.84       0.000000    
  1219.192       15383.84       0.000000    
  1232.323       15383.84       0.000000    
  1245.455       15383.84       0.000000    
  1258.586       15383.84       0.000000    
  1271.717       15383.84       0.000000    
  1284.848       15383.84       0.000000    
  1297.980       15383.84       0.000000    
  1311.111       15383.84       0.000000    
  1324.242       15383.84       0.000000    
  1337.374       15383.84       0.000000    
  1350.505       15383.84       0.000000    
  1363.636       15383.84       0.000000    
  1376.768       15383.84       0.000000    
  1389.899       15383.84       0.000000    
  1403.030       15383.84       0.000000    
  1416.162       15383.84       0.000000    
  1429.293       15383.84       0.000000    
  1442.424       15383.84       0.000000    
  1455.556       15383.84       0.000000    
  1468.687       15383.84       0.000000    
  1481.818       15383.84       0.000000    
  1494.949       15383.84       0.000000    
  1508.081       15383.84       0.000000    
  1521.212       15383.84       0.000000    
  1534.343       15383.84       0.000000    
  1547.475       15383.84       0.000000    
  1560.606       15383.84       0.000000    
  1573.737       15383.84       0.000000    
  1586.869       15383.84       0.000000    
  1600.000       15383.84       0.000000    
  300.0000       16282.83       7.066951    
  313.1313       16282.83       7.056891    
  326.2626       16282.83       6.842826    
  339.3939       16282.83       6.039222    
  352.5253       16282.83       5.997022    
  365.6566       16282.83       5.926300    
  378.7879       16282.83       5.893321    
  391.9192       16282.83       5.893321    
  405.0505       16282.83       5.872284    
  418.1818       16282.83       5.872284    
  431.3131       16282.83       5.853051    
  444.4444       16282.83       5.853051    
  457.5758       16282.83       5.813480    
  470.7071       16282.83       5.813480    
  483.8384       16282.83       5.804497    
  496.9697       16282.83       5.692564    
  510.1010       16282.83       5.659403    
  523.2323       16282.83       5.623635    
  536.3636       16282.83       5.610089    
  549.4949       16282.83       5.482247    
  562.6263       16282.83       5.441953    
  575.7576       16282.83       5.413461    
  588.8889       16282.83       5.389998    
  602.0202       16282.83       5.391863    
  615.1515       16282.83       5.334388    
  628.2828       16282.83       5.267019    
  641.4141       16282.83       5.211096    
  654.5455       16282.83       5.181030    
  667.6768       16282.83       5.136140    
  680.8081       16282.83       5.103535    
  693.9394       16282.83       5.058707    
  707.0707       16282.83       4.952606    
  720.2020       16282.83       4.889188    
  733.3333       16282.83       4.758959    
  746.4646       16282.83       4.369817    
  759.5960       16282.83       3.288907    
  772.7273       16282.83       3.230740    
  785.8586       16282.83       3.161245    
  798.9899       16282.83       3.161245    
  812.1212       16282.83       3.157336    
  825.2525       16282.83       3.072608    
  838.3838       16282.83       3.072608    
  851.5152       16282.83       2.923322    
  864.6465       16282.83       2.651577    
  877.7778       16282.83       2.651577    
  890.9091       16282.83       2.255686    
  904.0404       16282.83       2.255686    
  917.1717       16282.83       1.726027    
  930.3030       16282.83       1.163858    
  943.4343       16282.83      0.6750807    
  956.5657       16282.83      0.4406526    
  969.6970       16282.83      0.3887415    
  982.8283       16282.83      0.3352265    
  995.9596       16282.83      0.3183769    
  1009.091       16282.83      0.3050500    
  1022.222       16282.83      0.2966787    
  1035.354       16282.83      0.2680876    
  1048.485       16282.83      0.2505845    
  1061.616       16282.83      0.2172793    
  1074.747       16282.83      0.2263586    
  1087.879       16282.83      0.1900859    
  1101.010       16282.83      0.1513235    
  1114.141       16282.83      0.1101554    
  1127.273       16282.83      0.7354170E-01
  1140.404       16282.83      0.2040328E-01
  1153.535       16282.83       0.000000    
  1166.667       16282.83       0.000000    
  1179.798       16282.83       0.000000    
  1192.929       16282.83       0.000000    
  1206.061       16282.83       0.000000    
  1219.192       16282.83       0.000000    
  1232.323       16282.83       0.000000    
  1245.455       16282.83       0.000000    
  1258.586       16282.83       0.000000    
  1271.717       16282.83       0.000000    
  1284.848       16282.83       0.000000    
  1297.980       16282.83       0.000000    
  1311.111       16282.83       0.000000    
  1324.242       16282.83       0.000000    
  1337.374       16282.83       0.000000    
  1350.505       16282.83       0.000000    
  1363.636       16282.83       0.000000    
  1376.768       16282.83       0.000000    
  1389.899       16282.83       0.000000    
  1403.030       16282.83       0.000000    
  1416.162       16282.83       0.000000    
  1429.293       16282.83       0.000000    
  1442.424       16282.83       0.000000    
  1455.556       16282.83       0.000000    
  1468.687       16282.83       0.000000    
  1481.818       16282.83       0.000000    
  1494.949       16282.83       0.000000    
  1508.081       16282.83       0.000000    
  1521.212       16282.83       0.000000    
  1534.343       16282.83       0.000000    
  1547.475       16282.83       0.000000    
  1560.606       16282.83       0.000000    
  1573.737       16282.83       0.000000    
  1586.869       16282.83       0.000000    
  1600.000       16282.83       0.000000    
  300.0000       17181.82       7.066115    
  313.1313       17181.82       7.055249    
  326.2626       17181.82       7.051451    
  339.3939       17181.82       6.005699    
  352.5253       17181.82       5.973247    
  365.6566       17181.82       5.899541    
  378.7879       17181.82       5.866697    
  391.9192       17181.82       5.866697    
  405.0505       17181.82       5.846848    
  418.1818       17181.82       5.846848    
  431.3131       17181.82       5.828779    
  444.4444       17181.82       5.828779    
  457.5758       17181.82       5.813480    
  470.7071       17181.82       5.803480    
  483.8384       17181.82       5.790714    
  496.9697       17181.82       5.673327    
  510.1010       17181.82       5.631500    
  523.2323       17181.82       5.618490    
  536.3636       17181.82       5.607724    
  549.4949       17181.82       5.449183    
  562.6263       17181.82       5.438741    
  575.7576       17181.82       5.399556    
  588.8889       17181.82       5.366903    
  602.0202       17181.82       5.290394    
  615.1515       17181.82       5.255786    
  628.2828       17181.82       5.198079    
  641.4141       17181.82       5.200120    
  654.5455       17181.82       5.178613    
  667.6768       17181.82       5.152060    
  680.8081       17181.82       5.125548    
  693.9394       17181.82       5.091475    
  707.0707       17181.82       5.028840    
  720.2020       17181.82       4.913728    
  733.3333       17181.82       4.791398    
  746.4646       17181.82       4.666665    
  759.5960       17181.82       4.481649    
  772.7273       17181.82       3.580115    
  785.8586       17181.82       3.226887    
  798.9899       17181.82       3.161245    
  812.1212       17181.82       3.082684    
  825.2525       17181.82       2.944369    
  838.3838       17181.82       2.944369    
  851.5152       17181.82       2.709749    
  864.6465       17181.82       2.372846    
  877.7778       17181.82       2.372846    
  890.9091       17181.82       1.923785    
  904.0404       17181.82       1.923785    
  917.1717       17181.82       1.312332    
  930.3030       17181.82      0.8152391    
  943.4343       17181.82      0.4604855    
  956.5657       17181.82      0.3257238    
  969.6970       17181.82      0.3202890    
  982.8283       17181.82      0.3206502    
  995.9596       17181.82      0.3136361    
  1009.091       17181.82      0.3068309    
  1022.222       17181.82      0.3001014    
  1035.354       17181.82      0.2959474    
  1048.485       17181.82      0.2790547    
  1061.616       17181.82      0.2701608    
  1074.747       17181.82      0.2340148    
  1087.879       17181.82      0.2394245    
  1101.010       17181.82      0.1525640    
  1114.141       17181.82      0.1716788    
  1127.273       17181.82      0.1499613    
  1140.404       17181.82      0.8925673E-01
  1153.535       17181.82      0.3471556E-01
  1166.667       17181.82       0.000000    
  1179.798       17181.82       0.000000    
  1192.929       17181.82       0.000000    
  1206.061       17181.82       0.000000    
  1219.192       17181.82       0.000000    
  1232.323       17181.82       0.000000    
  1245.455       17181.82       0.000000    
  1258.586       17181.82       0.000000    
  1271.717       17181.82       0.000000    
  1284.848       17181.82       0.000000    
  1297.980       17181.82       0.000000    
  1311.111       17181.82       0.000000    
  1324.242       17181.82       0.000000    
  1337.374       17181.82       0.000000    
  1350.505       17181.82       0.000000    
  1363.636       17181.82       0.000000    
  1376.768       17181.82       0.000000    
  1389.899       17181.82       0.000000    
  1403.030       17181.82       0.000000    
  1416.162       17181.82       0.000000    
  1429.293       17181.82       0.000000    
  1442.424       17181.82       0.000000    
  1455.556       17181.82       0.000000    
  1468.687       17181.82       0.000000    
  1481.818       17181.82       0.000000    
  1494.949       17181.82       0.000000    
  1508.081       17181.82       0.000000    
  1521.212       17181.82       0.000000    
  1534.343       17181.82       0.000000    
  1547.475       17181.82       0.000000    
  1560.606       17181.82       0.000000    
  1573.737       17181.82       0.000000    
  1586.869       17181.82       0.000000    
  1600.000       17181.82       0.000000    
  300.0000       18080.81       7.066115    
  313.1313       18080.81       7.055249    
  326.2626       18080.81       6.785677    
  339.3939       18080.81       5.993933    
  352.5253       18080.81       5.973247    
  365.6566       18080.81       5.899541    
  378.7879       18080.81       5.866697    
  391.9192       18080.81       5.866697    
  405.0505       18080.81       5.846848    
  418.1818       18080.81       5.846848    
  431.3131       18080.81       5.828779    
  444.4444       18080.81       5.828779    
  457.5758       18080.81       5.790666    
  470.7071       18080.81       5.792379    
  483.8384       18080.81       5.682921    
  496.9697       18080.81       5.647183    
  510.1010       18080.81       5.621348    
  523.2323       18080.81       5.608945    
  536.3636       18080.81       5.558065    
  549.4949       18080.81       5.449670    
  562.6263       18080.81       5.382828    
  575.7576       18080.81       5.344011    
  588.8889       18080.81       5.306077    
  602.0202       18080.81       5.279920    
  615.1515       18080.81       5.227844    
  628.2828       18080.81       5.216309    
  641.4141       18080.81       5.214585    
  654.5455       18080.81       5.210707    
  667.6768       18080.81       5.172734    
  680.8081       18080.81       5.135498    
  693.9394       18080.81       5.081735    
  707.0707       18080.81       5.087273    
  720.2020       18080.81       4.991913    
  733.3333       18080.81       4.831933    
  746.4646       18080.81       4.721628    
  759.5960       18080.81       4.619512    
  772.7273       18080.81       4.428805    
  785.8586       18080.81       3.910595    
  798.9899       18080.81       3.086560    
  812.1212       18080.81       2.947781    
  825.2525       18080.81       2.947781    
  838.3838       18080.81       2.944369    
  851.5152       18080.81       2.709749    
  864.6465       18080.81       2.372846    
  877.7778       18080.81       1.997856    
  890.9091       18080.81       1.997856    
  904.0404       18080.81       1.571122    
  917.1717       18080.81       1.012212    
  930.3030       18080.81      0.4086568    
  943.4343       18080.81      0.3068208    
  956.5657       18080.81      0.3081874    
  969.6970       18080.81      0.3128968    
  982.8283       18080.81      0.3080336    
  995.9596       18080.81      0.3045691    
  1009.091       18080.81      0.3029515    
  1022.222       18080.81      0.3027408    
  1035.354       18080.81      0.2997191    
  1048.485       18080.81      0.2911394    
  1061.616       18080.81      0.2824388    
  1074.747       18080.81      0.2709304    
  1087.879       18080.81      0.2589405    
  1101.010       18080.81      0.2198478    
  1114.141       18080.81      0.1852245    
  1127.273       18080.81      0.2096016    
  1140.404       18080.81      0.1747486    
  1153.535       18080.81      0.5231884E-01
  1166.667       18080.81      0.6059959E-01
  1179.798       18080.81       0.000000    
  1192.929       18080.81       0.000000    
  1206.061       18080.81       0.000000    
  1219.192       18080.81       0.000000    
  1232.323       18080.81       0.000000    
  1245.455       18080.81       0.000000    
  1258.586       18080.81       0.000000    
  1271.717       18080.81       0.000000    
  1284.848       18080.81       0.000000    
  1297.980       18080.81       0.000000    
  1311.111       18080.81       0.000000    
  1324.242       18080.81       0.000000    
  1337.374       18080.81       0.000000    
  1350.505       18080.81       0.000000    
  1363.636       18080.81       0.000000    
  1376.768       18080.81       0.000000    
  1389.899       18080.81       0.000000    
  1403.030       18080.81       0.000000    
  1416.162       18080.81       0.000000    
  1429.293       18080.81       0.000000    
  1442.424       18080.81       0.000000    
  1455.556       18080.81       0.000000    
  1468.687       18080.81       0.000000    
  1481.818       18080.81       0.000000    
  1494.949       18080.81       0.000000    
  1508.081       18080.81       0.000000    
  1521.212       18080.81       0.000000    
  1534.343       18080.81       0.000000    
  1547.475       18080.81       0.000000    
  1560.606       18080.81       0.000000    
  1573.737       18080.81       0.000000    
  1586.869       18080.81       0.000000    
  1600.000       18080.81       0.000000    
  300.0000       18979.80       7.065019    
  313.1313       18979.80       7.053202    
  326.2626       18979.80       6.785677    
  339.3939       18979.80       5.981840    
  352.5253       18979.80       5.947277    
  365.6566       18979.80       5.870655    
  378.7879       18979.80       5.838018    
  391.9192       18979.80       5.838018    
  405.0505       18979.80       5.819211    
  418.1818       18979.80       5.819211    
  431.3131       18979.80       5.802667    
  444.4444       18979.80       5.802667    
  457.5758       18979.80       5.790666    
  470.7071       18979.80       5.790666    
  483.8384       18979.80       5.667754    
  496.9697       18979.80       5.629607    
  510.1010       18979.80       5.614212    
  523.2323       18979.80       5.603272    
  536.3636       18979.80       5.462264    
  549.4949       18979.80       5.390111    
  562.6263       18979.80       5.344260    
  575.7576       18979.80       5.324224    
  588.8889       18979.80       5.301781    
  602.0202       18979.80       5.277427    
  615.1515       18979.80       5.232139    
  628.2828       18979.80       5.254304    
  641.4141       18979.80       5.233731    
  654.5455       18979.80       5.252105    
  667.6768       18979.80       5.203539    
  680.8081       18979.80       5.157090    
  693.9394       18979.80       5.126159    
  707.0707       18979.80       5.063957    
  720.2020       18979.80       5.039092    
  733.3333       18979.80       4.930544    
  746.4646       18979.80       4.798862    
  759.5960       18979.80       4.640270    
  772.7273       18979.80       4.337065    
  785.8586       18979.80       4.442633    
  798.9899       18979.80       3.556180    
  812.1212       18979.80       2.948325    
  825.2525       18979.80       2.947781    
  838.3838       18979.80       2.738047    
  851.5152       18979.80       2.445413    
  864.6465       18979.80       2.060468    
  877.7778       18979.80       1.997856    
  890.9091       18979.80       1.492203    
  904.0404       18979.80      0.8909729    
  917.1717       18979.80      0.6037361    
  930.3030       18979.80      0.2966632    
  943.4343       18979.80      0.3025639    
  956.5657       18979.80      0.2966636    
  969.6970       18979.80      0.2928527    
  982.8283       18979.80      0.3008017    
  995.9596       18979.80      0.2928797    
  1009.091       18979.80      0.2960951    
  1022.222       18979.80      0.3000735    
  1035.354       18979.80      0.2882168    
  1048.485       18979.80      0.2896399    
  1061.616       18979.80      0.2828584    
  1074.747       18979.80      0.2790783    
  1087.879       18979.80      0.2765662    
  1101.010       18979.80      0.2740583    
  1114.141       18979.80      0.2585894    
  1127.273       18979.80      0.2260060    
  1140.404       18979.80      0.2347561    
  1153.535       18979.80      0.2025113    
  1166.667       18979.80      0.1677576    
  1179.798       18979.80      0.9692796E-01
  1192.929       18979.80       0.000000    
  1206.061       18979.80       0.000000    
  1219.192       18979.80       0.000000    
  1232.323       18979.80       0.000000    
  1245.455       18979.80       0.000000    
  1258.586       18979.80       0.000000    
  1271.717       18979.80       0.000000    
  1284.848       18979.80       0.000000    
  1297.980       18979.80       0.000000    
  1311.111       18979.80       0.000000    
  1324.242       18979.80       0.000000    
  1337.374       18979.80       0.000000    
  1350.505       18979.80       0.000000    
  1363.636       18979.80       0.000000    
  1376.768       18979.80       0.000000    
  1389.899       18979.80       0.000000    
  1403.030       18979.80       0.000000    
  1416.162       18979.80       0.000000    
  1429.293       18979.80       0.000000    
  1442.424       18979.80       0.000000    
  1455.556       18979.80       0.000000    
  1468.687       18979.80       0.000000    
  1481.818       18979.80       0.000000    
  1494.949       18979.80       0.000000    
  1508.081       18979.80       0.000000    
  1521.212       18979.80       0.000000    
  1534.343       18979.80       0.000000    
  1547.475       18979.80       0.000000    
  1560.606       18979.80       0.000000    
  1573.737       18979.80       0.000000    
  1586.869       18979.80       0.000000    
  1600.000       18979.80       0.000000    
  300.0000       19878.79       7.065019    
  313.1313       19878.79       7.053202    
  326.2626       19878.79       7.047309    
  339.3939       19878.79       6.422476    
  352.5253       19878.79       5.947277    
  365.6566       19878.79       5.870655    
  378.7879       19878.79       5.838018    
  391.9192       19878.79       5.838018    
  405.0505       19878.79       5.819211    
  418.1818       19878.79       5.819211    
  431.3131       19878.79       5.802667    
  444.4444       19878.79       5.802667    
  457.5758       19878.79       5.766077    
  470.7071       19878.79       5.766077    
  483.8384       19878.79       5.648167    
  496.9697       19878.79       5.624195    
  510.1010       19878.79       5.611785    
  523.2323       19878.79       5.599873    
  536.3636       19878.79       5.465157    
  549.4949       19878.79       5.394175    
  562.6263       19878.79       5.357607    
  575.7576       19878.79       5.332804    
  588.8889       19878.79       5.326755    
  602.0202       19878.79       5.305066    
  615.1515       19878.79       5.264952    
  628.2828       19878.79       5.269632    
  641.4141       19878.79       5.248094    
  654.5455       19878.79       5.245537    
  667.6768       19878.79       5.223547    
  680.8081       19878.79       5.184861    
  693.9394       19878.79       5.158445    
  707.0707       19878.79       5.123497    
  720.2020       19878.79       5.038801    
  733.3333       19878.79       4.961409    
  746.4646       19878.79       4.885875    
  759.5960       19878.79       4.740125    
  772.7273       19878.79       4.660809    
  785.8586       19878.79       4.119105    
  798.9899       19878.79       3.943167    
  812.1212       19878.79       3.712847    
  825.2525       19878.79       2.740421    
  838.3838       19878.79       2.469161    
  851.5152       19878.79       2.301784    
  864.6465       19878.79       1.770257    
  877.7778       19878.79       1.226690    
  890.9091       19878.79       1.007344    
  904.0404       19878.79      0.7598437    
  917.1717       19878.79      0.4532928    
  930.3030       19878.79      0.2952016    
  943.4343       19878.79      0.2874919    
  956.5657       19878.79      0.2849914    
  969.6970       19878.79      0.2882355    
  982.8283       19878.79      0.2826183    
  995.9596       19878.79      0.2861639    
  1009.091       19878.79      0.2819384    
  1022.222       19878.79      0.2814297    
  1035.354       19878.79      0.2892418    
  1048.485       19878.79      0.2825877    
  1061.616       19878.79      0.2819070    
  1074.747       19878.79      0.2750276    
