|6.6.6
perid_DMM_sat_hp11ver_10262020_4.tab                                                                
           2
T(K)    
   273.14999999999998     
   16.160101010101009     
         100
P(bar)  
   1.0000000000000000     
   1010.0909090909091     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  968.0343       17172.55       3167.426    
  984.1944       17172.55       3167.738    
  1000.355       17172.55       3175.433    
  1016.515       17172.55       3182.719    
  1032.675       17172.55       3187.652    
  1048.835       17172.55       3208.079    
  1064.995       17172.55       3227.308    
  1081.155       17172.55       3238.841    
  1097.315       17172.55       3311.813    
  1113.475       17172.55       3309.990    
  1129.635       17172.55       3310.815    
  1145.795       17172.55       3305.930    
  1161.956       17172.55       3304.705    
  1178.116       17172.55       3301.239    
  1194.276       17172.55       3298.437    
  1210.436       17172.55       3294.867    
  1226.596       17172.55       3292.491    
  1242.756       17172.55       3288.932    
  1258.916       17172.55       3286.378    
  1275.076       17172.55       3283.682    
  1291.236       17172.55       3281.132    
  1307.396       17172.55       3277.970    
  1323.557       17172.55       3276.131    
  1339.717       17172.55       3273.030    
  1355.877       17172.55       3271.438    
  1372.037       17172.55       3269.936    
  1388.197       17172.55       3268.365    
  1404.357       17172.55       3267.234    
  1420.517       17172.55       3265.448    
  1436.677       17172.55       3263.441    
  1452.837       17172.55       3261.097    
  1468.997       17172.55       3259.244    
  1485.158       17172.55       3257.286    
  1501.318       17172.55       3255.554    
  1517.478       17172.55       3253.432    
  1533.638       17172.55       3251.259    
  1549.798       17172.55       3249.270    
  1565.958       17172.55       3247.206    
  1582.118       17172.55       3245.258    
  1598.278       17172.55       3243.212    
  1614.438       17172.55       3241.302    
  1630.598       17172.55       3239.265    
  1646.759       17172.55       3237.041    
  1662.919       17172.55       3235.119    
  1679.079       17172.55       3233.019    
  1695.239       17172.55       3230.804    
  1711.399       17172.55       3228.534    
  1727.559       17172.55       3226.469    
  1743.719       17172.55       3224.500    
  1759.879       17172.55       3222.324    
  1776.039       17172.55       3220.345    
  1792.199       17172.55       3218.279    
  1808.360       17172.55       3215.677    
  1824.520       17172.55       3214.003    
  1840.680       17172.55       3211.866    
  1856.840       17172.55       3209.457    
  1873.000       17172.55       3207.169    
  273.1500       18182.64       2809.965    
  289.3101       18182.64       2810.180    
  305.4702       18182.64       2809.821    
  321.6303       18182.64       2809.459    
  337.7904       18182.64       2808.369    
  353.9505       18182.64       2807.175    
  370.1106       18182.64       2807.043    
  386.2707       18182.64       2806.491    
  402.4308       18182.64       2805.052    
  418.5909       18182.64       2803.951    
  434.7510       18182.64       2800.405    
  450.9111       18182.64       2794.955    
  467.0712       18182.64       2796.542    
  483.2313       18182.64       2795.001    
  499.3914       18182.64       2793.451    
  515.5515       18182.64       2792.124    
  531.7116       18182.64       2792.729    
  547.8717       18182.64       2790.383    
  564.0318       18182.64       2791.480    
  580.1919       18182.64       2791.445    
  596.3520       18182.64       2794.112    
  612.5121       18182.64       2790.575    
  628.6722       18182.64       2792.029    
  644.8323       18182.64       2805.915    
  660.9924       18182.64       2798.529    
  677.1525       18182.64       2824.793    
  693.3126       18182.64       2824.968    
  709.4727       18182.64       2831.829    
  725.6328       18182.64       2857.606    
  741.7929       18182.64       2895.302    
  757.9530       18182.64       2936.109    
  774.1131       18182.64       2935.394    
  790.2732       18182.64       2933.873    
  806.4333       18182.64       2933.152    
  822.5934       18182.64       2931.878    
  838.7535       18182.64       2931.116    
  854.9136       18182.64       2929.930    
  871.0737       18182.64       2928.933    
  887.2338       18182.64       2927.849    
  903.3939       18182.64       3015.784    
  919.5540       18182.64       3166.509    
  935.7141       18182.64       3167.913    
  951.8742       18182.64       3168.152    
  968.0343       18182.64       3170.045    
  984.1944       18182.64       3172.039    
  1000.355       18182.64       3181.128    
  1016.515       18182.64       3187.490    
  1032.675       18182.64       3192.173    
  1048.835       18182.64       3206.213    
  1064.995       18182.64       3225.113    
  1081.155       18182.64       3235.793    
  1097.315       18182.64       3319.194    
  1113.475       18182.64       3313.938    
  1129.635       18182.64       3311.722    
  1145.795       18182.64       3314.388    
  1161.956       18182.64       3311.556    
  1178.116       18182.64       3308.644    
  1194.276       18182.64       3306.235    
  1210.436       18182.64       3303.676    
  1226.596       18182.64       3300.495    
  1242.756       18182.64       3299.636    
  1258.916       18182.64       3296.278    
  1275.076       18182.64       3291.895    
  1291.236       18182.64       3289.770    
  1307.396       18182.64       3288.820    
  1323.557       18182.64       3284.922    
  1339.717       18182.64       3281.629    
  1355.877       18182.64       3279.418    
  1372.037       18182.64       3274.684    
  1388.197       18182.64       3271.711    
  1404.357       18182.64       3270.296    
  1420.517       18182.64       3268.171    
  1436.677       18182.64       3266.568    
  1452.837       18182.64       3264.160    
  1468.997       18182.64       3262.280    
  1485.158       18182.64       3260.209    
  1501.318       18182.64       3258.670    
  1517.478       18182.64       3256.633    
  1533.638       18182.64       3254.604    
  1549.798       18182.64       3252.328    
  1565.958       18182.64       3250.147    
  1582.118       18182.64       3248.584    
  1598.278       18182.64       3246.518    
  1614.438       18182.64       3244.172    
  1630.598       18182.64       3242.279    
  1646.759       18182.64       3239.915    
  1662.919       18182.64       3238.004    
  1679.079       18182.64       3235.893    
  1695.239       18182.64       3233.659    
  1711.399       18182.64       3231.665    
  1727.559       18182.64       3229.526    
  1743.719       18182.64       3232.867    
  1759.879       18182.64       3225.418    
  1776.039       18182.64       3223.032    
  1792.199       18182.64       3221.370    
  1808.360       18182.64       3218.868    
  1824.520       18182.64       3216.690    
  1840.680       18182.64       3214.649    
  1856.840       18182.64       3212.651    
  1873.000       18182.64       3210.412    
  273.1500       19192.73       2813.940    
  289.3101       19192.73       2813.006    
  305.4702       19192.73       2813.174    
  321.6303       19192.73       2812.926    
  337.7904       19192.73       2811.851    
  353.9505       19192.73       2810.660    
  370.1106       19192.73       2810.545    
  386.2707       19192.73       2810.006    
  402.4308       19192.73       2809.485    
  418.5909       19192.73       2807.491    
  434.7510       19192.73       2807.716    
  450.9111       19192.73       2798.966    
  467.0712       19192.73       2799.303    
  483.2313       19192.73       2797.428    
  499.3914       19192.73       2796.914    
  515.5515       19192.73       2795.403    
  531.7116       19192.73       2796.419    
  547.8717       19192.73       2793.887    
  564.0318       19192.73       2794.908    
  580.1919       19192.73       2795.356    
  596.3520       19192.73       2797.473    
  612.5121       19192.73       2795.131    
  628.6722       19192.73       2797.127    
  644.8323       19192.73       2806.534    
  660.9924       19192.73       2796.348    
  677.1525       19192.73       2845.026    
  693.3126       19192.73       2816.219    
  709.4727       19192.73       2810.025    
  725.6328       19192.73       2857.416    
  741.7929       19192.73       2898.601    
  757.9530       19192.73       2939.862    
  774.1131       19192.73       2938.910    
  790.2732       19192.73       2937.592    
  806.4333       19192.73       2936.823    
  822.5934       19192.73       2935.624    
  838.7535       19192.73       2934.782    
  854.9136       19192.73       2933.645    
  871.0737       19192.73       2932.598    
  887.2338       19192.73       2931.614    
  903.3939       19192.73       3022.284    
  919.5540       19192.73       3169.739    
  935.7141       19192.73       3168.739    
  951.8742       19192.73       3170.661    
  968.0343       19192.73       3172.786    
  984.1944       19192.73       3174.696    
  1000.355       19192.73       3178.511    
  1016.515       19192.73       3185.004    
  1032.675       19192.73       3194.220    
  1048.835       19192.73       3201.306    
  1064.995       19192.73       3221.813    
  1081.155       19192.73       3290.676    
  1097.315       19192.73       3326.220    
  1113.475       19192.73       3323.307    
  1129.635       19192.73       3322.368    
  1145.795       19192.73       3321.651    
  1161.956       19192.73       3316.740    
  1178.116       19192.73       3314.164    
  1194.276       19192.73       3311.156    
  1210.436       19192.73       3309.052    
  1226.596       19192.73       3307.198    
  1242.756       19192.73       3306.277    
  1258.916       19192.73       3303.273    
  1275.076       19192.73       3300.377    
  1291.236       19192.73       3298.200    
  1307.396       19192.73       3296.745    
  1323.557       19192.73       3293.755    
  1339.717       19192.73       3290.385    
  1355.877       19192.73       3286.474    
  1372.037       19192.73       3283.560    
  1388.197       19192.73       3280.855    
  1404.357       19192.73       3277.056    
  1420.517       19192.73       3274.995    
  1436.677       19192.73       3271.143    
  1452.837       19192.73       3267.628    
  1468.997       19192.73       3265.439    
  1485.158       19192.73       3263.450    
  1501.318       19192.73       3261.604    
  1517.478       19192.73       3259.529    
  1533.638       19192.73       3257.468    
  1549.798       19192.73       3255.554    
  1565.958       19192.73       3253.862    
  1582.118       19192.73       3251.693    
  1598.278       19192.73       3249.698    
  1614.438       19192.73       3247.702    
  1630.598       19192.73       3245.705    
  1646.759       19192.73       3243.494    
  1662.919       19192.73       3241.539    
  1679.079       19192.73       3239.370    
  1695.239       19192.73       3237.296    
  1711.399       19192.73       3235.026    
  1727.559       19192.73       3233.010    
  1743.719       19192.73       3231.520    
  1759.879       19192.73       3228.950    
  1776.039       19192.73       3226.913    
  1792.199       19192.73       3224.800    
  1808.360       19192.73       3222.696    
  1824.520       19192.73       3220.634    
  1840.680       19192.73       3218.402    
  1856.840       19192.73       3216.090    
  1873.000       19192.73       3213.902    
  273.1500       20202.82       2809.739    
  289.3101       20202.82       2816.500    
  305.4702       20202.82       2817.398    
  321.6303       20202.82       2816.405    
  337.7904       20202.82       2815.347    
  353.9505       20202.82       2814.166    
  370.1106       20202.82       2814.666    
  386.2707       20202.82       2813.480    
  402.4308       20202.82       2812.030    
  418.5909       20202.82       2810.702    
  434.7510       20202.82       2811.230    
  450.9111       20202.82       2805.132    
  467.0712       20202.82       2805.771    
  483.2313       20202.82       2801.551    
  499.3914       20202.82       2801.687    
  515.5515       20202.82       2799.638    
  531.7116       20202.82       2801.741    
  547.8717       20202.82       2798.232    
  564.0318       20202.82       2799.621    
  580.1919       20202.82       2799.776    
  596.3520       20202.82       2802.537    
  612.5121       20202.82       2799.250    
  628.6722       20202.82       2798.976    
  644.8323       20202.82       2806.882    
  660.9924       20202.82       2813.649    
  677.1525       20202.82       2821.357    
  693.3126       20202.82       2849.773    
  709.4727       20202.82       2877.779    
  725.6328       20202.82       2865.352    
  741.7929       20202.82       2890.415    
  757.9530       20202.82       2943.423    
  774.1131       20202.82       2942.636    
  790.2732       20202.82       2941.303    
  806.4333       20202.82       2940.644    
  822.5934       20202.82       2939.477    
  838.7535       20202.82       2938.581    
  854.9136       20202.82       2937.415    
  871.0737       20202.82       2936.399    
  887.2338       20202.82       2935.308    
  903.3939       20202.82       3014.662    
  919.5540       20202.82       3172.870    
  935.7141       20202.82       3174.028    
  951.8742       20202.82       3173.392    
  968.0343       20202.82       3175.583    
  984.1944       20202.82       3177.562    
  1000.355       20202.82       3181.209    
  1016.515       20202.82       3189.734    
  1032.675       20202.82       3196.335    
  1048.835       20202.82       3202.594    
  1064.995       20202.82       3218.739    
  1081.155       20202.82       3327.333    
  1097.315       20202.82       3333.591    
  1113.475       20202.82       3331.328    
  1129.635       20202.82       3327.702    
  1145.795       20202.82       3327.216    
  1161.956       20202.82       3324.032    
  1178.116       20202.82       3321.689    
  1194.276       20202.82       3320.448    
  1210.436       20202.82       3316.370    
  1226.596       20202.82       3313.436    
  1242.756       20202.82       3312.901    
  1258.916       20202.82       3309.368    
  1275.076       20202.82       3307.861    
  1291.236       20202.82       3303.221    
  1307.396       20202.82       3302.405    
  1323.557       20202.82       3298.839    
  1339.717       20202.82       3296.148    
  1355.877       20202.82       3291.801    
  1372.037       20202.82       3290.732    
  1388.197       20202.82       3287.715    
  1404.357       20202.82       3284.278    
  1420.517       20202.82       3281.694    
  1436.677       20202.82       3278.087    
  1452.837       20202.82       3272.129    
  1468.997       20202.82       3271.766    
  1485.158       20202.82       3267.312    
  1501.318       20202.82       3264.806    
  1517.478       20202.82       3262.650    
  1533.638       20202.82       3260.457    
  1549.798       20202.82       3258.616    
  1565.958       20202.82       3256.701    
  1582.118       20202.82       3254.487    
  1598.278       20202.82       3252.774    
  1614.438       20202.82       3250.816    
  1630.598       20202.82       3248.677    
  1646.759       20202.82       3246.673    
  1662.919       20202.82       3244.692    
  1679.079       20202.82       3242.627    
  1695.239       20202.82       3240.322    
  1711.399       20202.82       3238.099    
  1727.559       20202.82       3236.009    
  1743.719       20202.82       3233.823    
  1759.879       20202.82       3231.937    
  1776.039       20202.82       3229.533    
  1792.199       20202.82       3228.025    
  1808.360       20202.82       3225.483    
  1824.520       20202.82       3223.323    
  1840.680       20202.82       3221.342    
  1856.840       20202.82       3219.284    
  1873.000       20202.82       3217.053    
  273.1500       21212.91       2810.872    
  289.3101       21212.91       2819.920    
  305.4702       21212.91       2820.478    
  321.6303       21212.91       2819.877    
  337.7904       21212.91       2818.805    
  353.9505       21212.91       2817.628    
  370.1106       21212.91       2818.168    
  386.2707       21212.91       2816.968    
  402.4308       21212.91       2816.179    
  418.5909       21212.91       2814.005    
  434.7510       21212.91       2814.725    
  450.9111       21212.91       2807.539    
  467.0712       21212.91       2808.997    
  483.2313       21212.91       2806.097    
  499.3914       21212.91       2805.690    
  515.5515       21212.91       2803.907    
  531.7116       21212.91       2804.441    
  547.8717       21212.91       2803.034    
  564.0318       21212.91       2802.851    
  580.1919       21212.91       2803.299    
  596.3520       21212.91       2803.741    
  612.5121       21212.91       2807.246    
  628.6722       21212.91       2804.174    
  644.8323       21212.91       2812.231    
  660.9924       21212.91       2813.793    
  677.1525       21212.91       2837.265    
  693.3126       21212.91       2928.123    
  709.4727       21212.91       2871.208    
  725.6328       21212.91       2872.103    
  741.7929       21212.91       2893.981    
  757.9530       21212.91       2940.417    
  774.1131       21212.91       2946.177    
  790.2732       21212.91       2945.074    
  806.4333       21212.91       2944.200    
  822.5934       21212.91       2943.106    
  838.7535       21212.91       2942.198    
  854.9136       21212.91       2941.105    
  871.0737       21212.91       2940.044    
  887.2338       21212.91       2939.000    
  903.3939       21212.91       3024.986    
  919.5540       21212.91       3175.205    
  935.7141       21212.91       3176.652    
  951.8742       21212.91       3176.465    
  968.0343       21212.91       3178.155    
  984.1944       21212.91       3180.235    
  1000.355       21212.91       3183.564    
  1016.515       21212.91       3192.475    
  1032.675       21212.91       3197.947    
  1048.835       21212.91       3205.106    
  1064.995       21212.91       3218.195    
  1081.155       21212.91       3339.090    
  1097.315       21212.91       3337.325    
  1113.475       21212.91       3336.439    
  1129.635       21212.91       3332.966    
  1145.795       21212.91       3330.959    
  1161.956       21212.91       3330.605    
  1178.116       21212.91       3328.406    
  1194.276       21212.91       3325.397    
  1210.436       21212.91       3322.546    
  1226.596       21212.91       3320.798    
  1242.756       21212.91       3318.323    
  1258.916       21212.91       3315.530    
  1275.076       21212.91       3311.744    
  1291.236       21212.91       3309.667    
  1307.396       21212.91       3306.481    
  1323.557       21212.91       3304.483    
  1339.717       21212.91       3301.698    
  1355.877       21212.91       3300.547    
  1372.037       21212.91       3296.728    
  1388.197       21212.91       3292.778    
  1404.357       21212.91       3290.405    
  1420.517       21212.91       3288.594    
  1436.677       21212.91       3284.683    
  1452.837       21212.91       3281.259    
  1468.997       21212.91       3278.293    
  1485.158       21212.91       3275.008    
  1501.318       21212.91       3271.784    
  1517.478       21212.91       3268.996    
  1533.638       21212.91       3265.080    
  1549.798       21212.91       3261.852    
  1565.958       21212.91       3259.737    
  1582.118       21212.91       3257.702    
  1598.278       21212.91       3255.957    
  1614.438       21212.91       3253.871    
  1630.598       21212.91       3251.517    
  1646.759       21212.91       3249.878    
  1662.919       21212.91       3247.861    
  1679.079       21212.91       3245.841    
  1695.239       21212.91       3243.832    
  1711.399       21212.91       3241.467    
  1727.559       21212.91       3239.774    
  1743.719       21212.91       3237.677    
  1759.879       21212.91       3235.914    
  1776.039       21212.91       3233.457    
  1792.199       21212.91       3231.269    
  1808.360       21212.91       3229.182    
  1824.520       21212.91       3227.160    
  1840.680       21212.91       3224.955    
  1856.840       21212.91       3222.664    
  1873.000       21212.91       3220.524    
  273.1500       22223.00       2815.063    
  289.3101       22223.00       2822.533    
  305.4702       22223.00       2823.759    
  321.6303       22223.00       2823.338    
  337.7904       22223.00       2822.276    
  353.9505       22223.00       2821.110    
  370.1106       22223.00       2821.652    
  386.2707       22223.00       2820.460    
  402.4308       22223.00       2820.615    
  418.5909       22223.00       2818.035    
  434.7510       22223.00       2818.209    
  450.9111       22223.00       2810.640    
  467.0712       22223.00       2811.577    
  483.2313       22223.00       2811.552    
  499.3914       22223.00       2809.318    
  515.5515       22223.00       2807.567    
  531.7116       22223.00       2809.082    
  547.8717       22223.00       2807.473    
  564.0318       22223.00       2806.876    
  580.1919       22223.00       2807.505    
  596.3520       22223.00       2804.243    
  612.5121       22223.00       2806.071    
  628.6722       22223.00       2813.163    
  644.8323       22223.00       2815.295    
  660.9924       22223.00       2807.274    
  677.1525       22223.00       2817.471    
  693.3126       22223.00       2850.653    
  709.4727       22223.00       2857.595    
  725.6328       22223.00       2848.115    
  741.7929       22223.00       2895.042    
  757.9530       22223.00       2927.914    
  774.1131       22223.00       2949.845    
  790.2732       22223.00       2948.712    
  806.4333       22223.00       2948.002    
  822.5934       22223.00       2946.814    
  838.7535       22223.00       2945.968    
  854.9136       22223.00       2944.772    
  871.0737       22223.00       2943.719    
  887.2338       22223.00       2942.705    
  903.3939       22223.00       3025.942    
  919.5540       22223.00       3178.861    
  935.7141       22223.00       3180.020    
  951.8742       22223.00       3179.230    
  968.0343       22223.00       3181.219    
  984.1944       22223.00       3183.008    
  1000.355       22223.00       3186.383    
  1016.515       22223.00       3195.449    
  1032.675       22223.00       3201.712    
  1048.835       22223.00       3207.750    
  1064.995       22223.00       3231.884    
  1081.155       22223.00       3345.732    
  1097.315       22223.00       3344.622    
  1113.475       22223.00       3342.624    
  1129.635       22223.00       3339.290    
  1145.795       22223.00       3337.623    
  1161.956       22223.00       3335.230    
  1178.116       22223.00       3332.663    
  1194.276       22223.00       3328.819    
  1210.436       22223.00       3327.257    
  1226.596       22223.00       3325.234    
  1242.756       22223.00       3322.162    
  1258.916       22223.00       3319.940    
  1275.076       22223.00       3317.393    
  1291.236       22223.00       3314.575    
  1307.396       22223.00       3311.013    
  1323.557       22223.00       3309.145    
  1339.717       22223.00       3306.755    
  1355.877       22223.00       3302.879    
  1372.037       22223.00       3302.025    
  1388.197       22223.00       3298.082    
  1404.357       22223.00       3295.011    
  1420.517       22223.00       3295.023    
  1436.677       22223.00       3290.344    
  1452.837       22223.00       3286.022    
  1468.997       22223.00       3283.878    
  1485.158       22223.00       3280.738    
  1501.318       22223.00       3277.953    
  1517.478       22223.00       3275.773    
  1533.638       22223.00       3271.848    
  1549.798       22223.00       3268.364    
  1565.958       22223.00       3263.893    
  1582.118       22223.00       3261.956    
  1598.278       22223.00       3259.002    
  1614.438       22223.00       3256.655    
  1630.598       22223.00       3254.914    
  1646.759       22223.00       3253.056    
  1662.919       22223.00       3250.937    
  1679.079       22223.00       3248.998    
  1695.239       22223.00       3246.977    
  1711.399       22223.00       3244.681    
  1727.559       22223.00       3242.680    
  1743.719       22223.00       3240.799    
  1759.879       22223.00       3238.842    
  1776.039       22223.00       3236.721    
  1792.199       22223.00       3234.643    
  1808.360       22223.00       3232.483    
  1824.520       22223.00       3230.399    
  1840.680       22223.00       3228.380    
  1856.840       22223.00       3226.028    
  1873.000       22223.00       3223.792    
  273.1500       23233.09       2817.734    
  289.3101       23233.09       2824.583    
  305.4702       23233.09       2827.203    
  321.6303       23233.09       2826.699    
  337.7904       23233.09       2825.734    
  353.9505       23233.09       2824.579    
  370.1106       23233.09       2825.092    
  386.2707       23233.09       2823.922    
  402.4308       23233.09       2822.793    
  418.5909       23233.09       2821.060    
  434.7510       23233.09       2821.566    
  450.9111       23233.09       2815.583    
  467.0712       23233.09       2818.247    
  483.2313       23233.09       2815.089    
  499.3914       23233.09       2813.910    
  515.5515       23233.09       2812.383    
  531.7116       23233.09       2813.911    
  547.8717       23233.09       2811.932    
  564.0318       23233.09       2811.006    
  580.1919       23233.09       2811.443    
  596.3520       23233.09       2807.655    
  612.5121       23233.09       2809.424    
  628.6722       23233.09       2810.178    
  644.8323       23233.09       2819.027    
  660.9924       23233.09       2820.772    
  677.1525       23233.09       2839.659    
  693.3126       23233.09       2847.029    
  709.4727       23233.09       2877.245    
  725.6328       23233.09       2847.144    
  741.7929       23233.09       2885.470    
  757.9530       23233.09       2929.739    
  774.1131       23233.09       2953.540    
  790.2732       23233.09       2952.428    
  806.4333       23233.09       2951.765    
  822.5934       23233.09       2950.406    
  838.7535       23233.09       2949.712    
  854.9136       23233.09       2948.496    
  871.0737       23233.09       2947.488    
  887.2338       23233.09       2946.430    
  903.3939       23233.09       3036.033    
  919.5540       23233.09       3181.203    
  935.7141       23233.09       3182.990    
  951.8742       23233.09       3182.292    
  968.0343       23233.09       3184.168    
  984.1944       23233.09       3185.699    
  1000.355       23233.09       3189.316    
  1016.515       23233.09       3197.059    
  1032.675       23233.09       3204.240    
  1048.835       23233.09       3209.254    
  1064.995       23233.09       3284.459    
  1081.155       23233.09       3351.139    
  1097.315       23233.09       3347.836    
  1113.475       23233.09       3346.589    
  1129.635       23233.09       3342.662    
  1145.795       23233.09       3341.518    
  1161.956       23233.09       3339.481    
  1178.116       23233.09       3337.142    
  1194.276       23233.09       3334.838    
  1210.436       23233.09       3332.252    
  1226.596       23233.09       3330.186    
  1242.756       23233.09       3327.581    
  1258.916       23233.09       3324.876    
  1275.076       23233.09       3322.348    
  1291.236       23233.09       3319.619    
  1307.396       23233.09       3317.572    
  1323.557       23233.09       3315.309    
  1339.717       23233.09       3312.148    
  1355.877       23233.09       3309.526    
  1372.037       23233.09       3307.152    
  1388.197       23233.09       3304.641    
  1404.357       23233.09       3301.798    
  1420.517       23233.09       3300.388    
  1436.677       23233.09       3293.884    
  1452.837       23233.09       3293.372    
  1468.997       23233.09       3290.861    
  1485.158       23233.09       3286.901    
  1501.318       23233.09       3285.471    
  1517.478       23233.09       3281.033    
  1533.638       23233.09       3278.833    
  1549.798       23233.09       3275.990    
  1565.958       23233.09       3272.718    
  1582.118       23233.09       3268.886    
  1598.278       23233.09       3265.532    
  1614.438       23233.09       3260.953    
  1630.598       23233.09       3259.120    
  1646.759       23233.09       3256.000    
  1662.919       23233.09       3253.998    
  1679.079       23233.09       3252.064    
  1695.239       23233.09       3250.003    
  1711.399       23233.09       3247.663    
  1727.559       23233.09       3245.926    
  1743.719       23233.09       3244.114    
  1759.879       23233.09       3242.040    
  1776.039       23233.09       3239.951    
  1792.199       23233.09       3237.875    
  1808.360       23233.09       3235.489    
  1824.520       23233.09       3233.693    
  1840.680       23233.09       3231.359    
  1856.840       23233.09       3229.149    
  1873.000       23233.09       3226.947    
  273.1500       24243.18       2822.055    
  289.3101       24243.18       2831.686    
  305.4702       24243.18       2830.223    
  321.6303       24243.18       2830.048    
  337.7904       24243.18       2829.158    
  353.9505       24243.18       2828.006    
  370.1106       24243.18       2828.550    
  386.2707       24243.18       2827.372    
  402.4308       24243.18       2826.262    
  418.5909       24243.18       2824.585    
  434.7510       24243.18       2824.703    
  450.9111       24243.18       2819.154    
  467.0712       24243.18       2819.972    
  483.2313       24243.18       2818.508    
  499.3914       24243.18       2817.535    
  515.5515       24243.18       2816.156    
  531.7116       24243.18       2817.364    
  547.8717       24243.18       2815.411    
  564.0318       24243.18       2815.292    
  580.1919       24243.18       2815.250    
  596.3520       24243.18       2814.409    
  612.5121       24243.18       2813.622    
  628.6722       24243.18       2812.828    
  644.8323       24243.18       2822.740    
  660.9924       24243.18       2824.634    
  677.1525       24243.18       2852.752    
  693.3126       24243.18       2857.197    
  709.4727       24243.18       2859.611    
  725.6328       24243.18       2875.295    
  741.7929       24243.18       2878.938    
  757.9530       24243.18       2958.975    
  774.1131       24243.18       2957.213    
  790.2732       24243.18       2956.142    
  806.4333       24243.18       2955.364    
  822.5934       24243.18       2954.181    
  838.7535       24243.18       2953.308    
  854.9136       24243.18       2952.142    
  871.0737       24243.18       2951.078    
  887.2338       24243.18       2950.103    
  903.3939       24243.18       3042.114    
  919.5540       24243.18       3184.068    
  935.7141       24243.18       3183.309    
  951.8742       24243.18       3185.232    
  968.0343       24243.18       3187.058    
  984.1944       24243.18       3188.829    
  1000.355       24243.18       3192.123    
  1016.515       24243.18       3201.788    
  1032.675       24243.18       3207.509    
  1048.835       24243.18       3211.867    
  1064.995       24243.18       3356.247    
  1081.155       24243.18       3353.712    
  1097.315       24243.18       3351.723    
  1113.475       24243.18       3350.327    
  1129.635       24243.18       3348.652    
  1145.795       24243.18       3345.270    
  1161.956       24243.18       3343.647    
  1178.116       24243.18       3340.744    
  1194.276       24243.18       3338.348    
  1210.436       24243.18       3335.650    
  1226.596       24243.18       3333.829    
  1242.756       24243.18       3331.063    
  1258.916       24243.18       3328.658    
  1275.076       24243.18       3326.194    
  1291.236       24243.18       3323.607    
  1307.396       24243.18       3319.902    
  1323.557       24243.18       3317.903    
  1339.717       24243.18       3316.189    
  1355.877       24243.18       3313.673    
  1372.037       24243.18       3311.100    
  1388.197       24243.18       3308.845    
  1404.357       24243.18       3305.824    
  1420.517       24243.18       3302.932    
  1436.677       24243.18       3297.782    
  1452.837       24243.18       3297.768    
  1468.997       24243.18       3295.465    
  1485.158       24243.18       3291.637    
  1501.318       24243.18       3290.295    
  1517.478       24243.18       3286.188    
  1533.638       24243.18       3283.367    
  1549.798       24243.18       3279.350    
  1565.958       24243.18       3277.937    
  1582.118       24243.18       3274.614    
  1598.278       24243.18       3271.378    
  1614.438       24243.18       3267.895    
  1630.598       24243.18       3265.124    
  1646.759       24243.18       3259.884    
  1662.919       24243.18       3259.137    
  1679.079       24243.18       3255.945    
  1695.239       24243.18       3252.946    
  1711.399       24243.18       3251.057    
  1727.559       24243.18       3249.003    
  1743.719       24243.18       3247.038    
  1759.879       24243.18       3244.941    
  1776.039       24243.18       3243.015    
  1792.199       24243.18       3240.989    
  1808.360       24243.18       3238.927    
  1824.520       24243.18       3236.862    
  1840.680       24243.18       3234.704    
  1856.840       24243.18       3232.497    
  1873.000       24243.18       3230.337    
  273.1500       25253.27       2824.049    
  289.3101       25253.27       2824.527    
  305.4702       25253.27       2833.335    
  321.6303       25253.27       2833.479    
  337.7904       25253.27       2832.595    
  353.9505       25253.27       2831.448    
  370.1106       25253.27       2831.967    
  386.2707       25253.27       2830.810    
  402.4308       25253.27       2830.868    
  418.5909       25253.27       2829.072    
  434.7510       25253.27       2827.827    
  450.9111       25253.27       2823.070    
  467.0712       25253.27       2823.245    
  483.2313       25253.27       2826.482    
  499.3914       25253.27       2822.227    
  515.5515       25253.27       2820.263    
  531.7116       25253.27       2822.498    
  547.8717       25253.27       2819.678    
  564.0318       25253.27       2819.259    
  580.1919       25253.27       2819.161    
  596.3520       25253.27       2810.719    
  612.5121       25253.27       2817.827    
  628.6722       25253.27       2819.088    
  644.8323       25253.27       2824.923    
  660.9924       25253.27       2816.699    
  677.1525       25253.27       2844.184    
  693.3126       25253.27       2859.200    
  709.4727       25253.27       2854.755    
  725.6328       25253.27       2867.289    
  741.7929       25253.27       2885.053    
  757.9530       25253.27       2916.386    
  774.1131       25253.27       2960.745    
  790.2732       25253.27       2959.664    
  806.4333       25253.27       2959.080    
  822.5934       25253.27       2957.870    
  838.7535       25253.27       2957.029    
  854.9136       25253.27       2955.809    
  871.0737       25253.27       2954.819    
  887.2338       25253.27       2953.728    
  903.3939       25253.27       3050.866    
  919.5540       25253.27       3187.908    
  935.7141       25253.27       3188.997    
  951.8742       25253.27       3188.183    
  968.0343       25253.27       3190.092    
  984.1944       25253.27       3191.847    
  1000.355       25253.27       3195.189    
  1016.515       25253.27       3204.081    
  1032.675       25253.27       3211.420    
  1048.835       25253.27       3214.587    
  1064.995       25253.27       3359.465    
  1081.155       25253.27       3357.829    
  1097.315       25253.27       3354.214    
  1113.475       25253.27       3353.987    
  1129.635       25253.27       3351.544    
  1145.795       25253.27       3349.434    
  1161.956       25253.27       3347.248    
  1178.116       25253.27       3345.029    
  1194.276       25253.27       3342.649    
  1210.436       25253.27       3340.199    
