|6.6.6
gabbro_0h2o_11112020_2.tab                                                                          
           2
T(K)    
   300.00000000000000     
   13.131313131313131     
         100
P(bar)  
   1000.0000000000000     
   898.98989898989896     
         100
           3
T(K)           P(bar)         rho,kg/m3     
  746.4646       4595.960       2997.194    
  759.5960       4595.960       2995.899    
  772.7273       4595.960       2994.764    
  785.8586       4595.960       2993.455    
  798.9899       4595.960       2992.157    
  812.1212       4595.960       2990.233    
  825.2525       4595.960       2986.802    
  838.3838       4595.960       2984.090    
  851.5152       4595.960       2985.082    
  864.6465       4595.960       2983.952    
  877.7778       4595.960       2979.491    
  890.9091       4595.960       2967.611    
  904.0404       4595.960       2969.189    
  917.1717       4595.960       2966.780    
  930.3030       4595.960       2964.783    
  943.4343       4595.960       2961.798    
  956.5657       4595.960       2958.924    
  969.6970       4595.960       2955.635    
  982.8283       4595.960       2955.389    
  995.9596       4595.960       2954.161    
  1009.091       4595.960       2952.652    
  1022.222       4595.960       2952.054    
  1035.354       4595.960       2950.656    
  1048.485       4595.960       2949.370    
  1061.616       4595.960       2949.459    
  1074.747       4595.960       2947.461    
  1087.879       4595.960       2946.340    
  1101.010       4595.960       2944.704    
  1114.141       4595.960       2943.569    
  1127.273       4595.960       2943.500    
  1140.404       4595.960       2941.470    
  1153.535       4595.960       2940.529    
  1166.667       4595.960       2938.908    
  1179.798       4595.960       2937.759    
  1192.929       4595.960       2936.719    
  1206.061       4595.960       2935.329    
  1219.192       4595.960       2934.470    
  1232.323       4595.960       2935.605    
  1245.455       4595.960       2933.958    
  1258.586       4595.960       2932.189    
  1271.717       4595.960       2932.553    
  1284.848       4595.960       2929.299    
  1297.980       4595.960       2929.025    
  1311.111       4595.960       2927.578    
  1324.242       4595.960       2926.021    
  1337.374       4595.960       2925.263    
  1350.505       4595.960       2923.761    
  1363.636       4595.960       2922.962    
  1376.768       4595.960       2921.584    
  1389.899       4595.960       2920.570    
  1403.030       4595.960       2918.957    
  1416.162       4595.960       2920.314    
  1429.293       4595.960       2916.757    
  1442.424       4595.960       2917.757    
  1455.556       4595.960       2914.909    
  1468.687       4595.960       2910.761    
  1481.818       4595.960       2912.652    
  1494.949       4595.960       2911.469    
  1508.081       4595.960       2910.109    
  1521.212       4595.960       2907.536    
  1534.343       4595.960       2906.883    
  1547.475       4595.960       2906.560    
  1560.606       4595.960       2905.179    
  1573.737       4595.960       2903.800    
  1586.869       4595.960       2902.412    
  1600.000       4595.960       2901.297    
  300.0000       5494.949       3416.262    
  313.1313       5494.949       3415.108    
  326.2626       5494.949       3265.152    
  339.3939       5494.949       3265.285    
  352.5253       5494.949       3265.728    
  365.6566       5494.949       3262.276    
  378.7879       5494.949       3243.152    
  391.9192       5494.949       3243.948    
  405.0505       5494.949       3239.955    
  418.1818       5494.949       3238.806    
  431.3131       5494.949       3233.817    
  444.4444       5494.949       3232.647    
  457.5758       5494.949       3226.771    
  470.7071       5494.949       3220.113    
  483.8384       5494.949       3218.917    
  496.9697       5494.949       3211.509    
  510.1010       5494.949       3210.298    
  523.2323       5494.949       3202.747    
  536.3636       5494.949       3194.559    
  549.4949       5494.949       3198.871    
  562.6263       5494.949       3192.883    
  575.7576       5494.949       3190.645    
  588.8889       5494.949       3186.736    
  602.0202       5494.949       3181.895    
  615.1515       5494.949       3177.815    
  628.2828       5494.949       3173.286    
  641.4141       5494.949       3169.783    
  654.5455       5494.949       3165.983    
  667.6768       5494.949       3163.247    
  680.8081       5494.949       3158.850    
  693.9394       5494.949       3136.451    
  707.0707       5494.949       3068.370    
  720.2020       5494.949       3011.876    
  733.3333       5494.949       3002.838    
  746.4646       5494.949       3001.142    
  759.5960       5494.949       3000.042    
  772.7273       5494.949       2998.485    
  785.8586       5494.949       2998.439    
  798.9899       5494.949       2995.897    
  812.1212       5494.949       2994.497    
  825.2525       5494.949       2993.380    
  838.3838       5494.949       2991.962    
  851.5152       5494.949       2991.478    
  864.6465       5494.949       2991.186    
  877.7778       5494.949       2989.593    
  890.9091       5494.949       2988.460    
  904.0404       5494.949       2986.972    
  917.1717       5494.949       2985.243    
  930.3030       5494.949       2984.388    
  943.4343       5494.949       2982.519    
  956.5657       5494.949       2981.530    
  969.6970       5494.949       2980.032    
  982.8283       5494.949       2978.830    
  995.9596       5494.949       2977.443    
  1009.091       5494.949       2976.357    
  1022.222       5494.949       2974.084    
  1035.354       5494.949       2971.018    
  1048.485       5494.949       2968.648    
  1061.616       5494.949       2965.668    
  1074.747       5494.949       2962.869    
  1087.879       5494.949       2960.075    
  1101.010       5494.949       2956.462    
  1114.141       5494.949       2954.412    
  1127.273       5494.949       2953.414    
  1140.404       5494.949       2951.050    
  1153.535       5494.949       2948.777    
  1166.667       5494.949       2947.573    
  1179.798       5494.949       2946.922    
  1192.929       5494.949       2945.917    
  1206.061       5494.949       2944.264    
  1219.192       5494.949       2943.378    
  1232.323       5494.949       2942.777    
  1245.455       5494.949       2942.361    
  1258.586       5494.949       2940.842    
  1271.717       5494.949       2940.169    
  1284.848       5494.949       2938.665    
  1297.980       5494.949       2937.345    
  1311.111       5494.949       2937.390    
  1324.242       5494.949       2935.239    
  1337.374       5494.949       2934.845    
  1350.505       5494.949       2933.227    
  1363.636       5494.949       2932.280    
  1376.768       5494.949       2931.129    
  1389.899       5494.949       2929.516    
  1403.030       5494.949       2928.280    
  1416.162       5494.949       2929.139    
  1429.293       5494.949       2925.728    
  1442.424       5494.949       2924.336    
  1455.556       5494.949       2921.891    
  1468.687       5494.949       2920.752    
  1481.818       5494.949       2920.326    
  1494.949       5494.949       2920.593    
  1508.081       5494.949       2919.321    
  1521.212       5494.949       2916.416    
  1534.343       5494.949       2914.856    
  1547.475       5494.949       2911.889    
  1560.606       5494.949       2914.099    
  1573.737       5494.949       2912.665    
  1586.869       5494.949       2911.207    
  1600.000       5494.949       2910.267    
  300.0000       6393.939       3419.140    
  313.1313       6393.939       3418.052    
  326.2626       6393.939       3416.636    
  339.3939       6393.939       3415.508    
  352.5253       6393.939       3414.006    
  365.6566       6393.939       3268.746    
  378.7879       6393.939       3267.302    
  391.9192       6393.939       3265.307    
  405.0505       6393.939       3262.638    
  418.1818       6393.939       3245.328    
  431.3131       6393.939       3244.083    
  444.4444       6393.939       3238.187    
  457.5758       6393.939       3240.442    
  470.7071       6393.939       3235.883    
  483.8384       6393.939       3234.687    
  496.9697       6393.939       3228.905    
  510.1010       6393.939       3227.693    
  523.2323       6393.939       3221.573    
  536.3636       6393.939       3214.669    
  549.4949       6393.939       3201.897    
  562.6263       6393.939       3200.662    
  575.7576       6393.939       3199.394    
  588.8889       6393.939       3194.884    
  602.0202       6393.939       3193.474    
  615.1515       6393.939       3186.451    
  628.2828       6393.939       3184.662    
  641.4141       6393.939       3180.081    
  654.5455       6393.939       3174.748    
  667.6768       6393.939       3171.660    
  680.8081       6393.939       3168.540    
  693.9394       6393.939       3165.173    
  707.0707       6393.939       3162.109    
  720.2020       6393.939       3163.013    
  733.3333       6393.939       3138.046    
  746.4646       6393.939       3127.499    
  759.5960       6393.939       3055.546    
  772.7273       6393.939       3022.374    
  785.8586       6393.939       3018.802    
  798.9899       6393.939       3011.820    
  812.1212       6393.939       3006.777    
  825.2525       6393.939       3003.026    
  838.3838       6393.939       3000.387    
  851.5152       6393.939       2997.770    
  864.6465       6393.939       2995.355    
  877.7778       6393.939       2993.449    
  890.9091       6393.939       2992.054    
  904.0404       6393.939       2990.730    
  917.1717       6393.939       2990.090    
  930.3030       6393.939       2988.788    
  943.4343       6393.939       2986.312    
  956.5657       6393.939       2986.027    
  969.6970       6393.939       2984.703    
  982.8283       6393.939       2982.897    
  995.9596       6393.939       2981.111    
  1009.091       6393.939       2980.669    
  1022.222       6393.939       2979.397    
  1035.354       6393.939       2978.343    
  1048.485       6393.939       2976.474    
  1061.616       6393.939       2975.734    
  1074.747       6393.939       2973.693    
  1087.879       6393.939       2973.130    
  1101.010       6393.939       2971.730    
  1114.141       6393.939       2970.545    
  1127.273       6393.939       2969.268    
  1140.404       6393.939       2968.076    
  1153.535       6393.939       2967.019    
  1166.667       6393.939       2965.991    
  1179.798       6393.939       2964.896    
  1192.929       6393.939       2963.835    
  1206.061       6393.939       2962.777    
  1219.192       6393.939       2959.168    
  1232.323       6393.939       2956.663    
  1245.455       6393.939       2952.322    
  1258.586       6393.939       2950.154    
  1271.717       6393.939       2948.906    
  1284.848       6393.939       2948.139    
  1297.980       6393.939       2946.635    
  1311.111       6393.939       2945.869    
  1324.242       6393.939       2944.398    
  1337.374       6393.939       2944.068    
  1350.505       6393.939       2942.330    
  1363.636       6393.939       2941.456    
  1376.768       6393.939       2939.125    
  1389.899       6393.939       2938.603    
  1403.030       6393.939       2936.322    
  1416.162       6393.939       2934.785    
  1429.293       6393.939       2934.439    
  1442.424       6393.939       2933.204    
  1455.556       6393.939       2929.798    
  1468.687       6393.939       2929.935    
  1481.818       6393.939       2927.077    
  1494.949       6393.939       2928.469    
  1508.081       6393.939       2927.037    
  1521.212       6393.939       2923.314    
  1534.343       6393.939       2923.346    
  1547.475       6393.939       2920.741    
  1560.606       6393.939       2921.941    
  1573.737       6393.939       2920.444    
  1586.869       6393.939       2919.300    
  1600.000       6393.939       2917.779    
  300.0000       7292.929       3422.099    
  313.1313       7292.929       3420.442    
  326.2626       7292.929       3419.336    
  339.3939       7292.929       3417.896    
  352.5253       7292.929       3416.753    
  365.6566       7292.929       3414.902    
  378.7879       7292.929       3412.891    
  391.9192       7292.929       3411.838    
  405.0505       7292.929       3410.011    
  418.1818       7292.929       3265.520    
  431.3131       7292.929       3264.403    
  444.4444       7292.929       3260.404    
  457.5758       7292.929       3244.230    
  470.7071       7292.929       3241.642    
  483.8384       7292.929       3239.279    
  496.9697       7292.929       3240.276    
  510.1010       7292.929       3234.885    
  523.2323       7292.929       3229.026    
  536.3636       7292.929       3227.803    
  549.4949       7292.929       3221.345    
  562.6263       7292.929       3220.109    
  575.7576       7292.929       3207.900    
  588.8889       7292.929       3207.743    
  602.0202       7292.929       3200.565    
  615.1515       7292.929       3199.512    
  628.2828       7292.929       3192.442    
  641.4141       7292.929       3189.685    
  654.5455       7292.929       3185.201    
  667.6768       7292.929       3182.087    
  680.8081       7292.929       3182.144    
  693.9394       7292.929       3182.165    
  707.0707       7292.929       3176.411    
  720.2020       7292.929       3172.596    
  733.3333       7292.929       3158.847    
  746.4646       7292.929       3149.958    
  759.5960       7292.929       3147.114    
  772.7273       7292.929       3134.673    
  785.8586       7292.929       3125.247    
  798.9899       7292.929       3053.046    
  812.1212       7292.929       3022.984    
  825.2525       7292.929       3021.922    
  838.3838       7292.929       3020.111    
  851.5152       7292.929       3020.101    
  864.6465       7292.929       3017.566    
  877.7778       7292.929       3015.098    
  890.9091       7292.929       3011.488    
  904.0404       7292.929       3009.808    
  917.1717       7292.929       3007.815    
  930.3030       7292.929       3005.980    
  943.4343       7292.929       3002.779    
  956.5657       7292.929       3000.478    
  969.6970       7292.929       2998.154    
  982.8283       7292.929       2998.131    
  995.9596       7292.929       2995.428    
  1009.091       7292.929       2993.596    
  1022.222       7292.929       2992.508    
